order_request_id,driver_id,completed_day_id,completed_time
859,616,2.0,15:08:08.089000
860,4835,2.0,14:33:41.875000
861,183,2.0,14:53:05.903000
862,2106,2.0,14:30:17.626000
863,4514,2.0,14:58:58.202000
864,1899,2.0,14:31:15.511000
865,3403,2.0,15:12:34.617000
866,173,2.0,14:31:41.521000
867,2214,2.0,14:47:14.707000
869,3164,2.0,14:23:19.136000
870,163,2.0,14:55:15.584000
871,1623,2.0,14:57:05.320000
872,1869,2.0,14:12:39.228000
873,1618,2.0,14:12:43.859000
874,3863,2.0,14:47:51.198000
875,2865,2.0,14:31:11.543000
876,4324,2.0,14:57:51.484000
877,3453,2.0,15:22:07.130000
878,4346,2.0,14:27:10.633000
879,1043,2.0,14:38:08.195000
880,2935,2.0,15:07:08.563000
881,2957,2.0,14:37:27.333000
882,847,2.0,14:46:43.588000
883,708,2.0,14:56:39.410000
884,2533,2.0,14:30:27.571000
885,4116,2.0,15:26:55.966000
886,1702,2.0,15:26:16.605000
887,3469,2.0,15:35:43.645000
888,4796,2.0,14:56:07.317000
889,4856,2.0,15:15:12.381000
890,3113,2.0,15:08:52.221000
891,3967,2.0,15:02:31.812000
892,132,2.0,14:58:29.382000
893,314,2.0,15:25:17.584000
894,3390,2.0,15:00:24.888000
895,4911,2.0,15:47:49.347000
896,4436,2.0,15:20:55.849000
898,3992,2.0,15:02:56.289000
899,3805,2.0,15:33:55.157000
900,1496,2.0,14:52:45.297000
901,1603,2.0,15:21:04.906000
902,410,2.0,15:44:53.507000
903,4524,2.0,15:10:03.058000
904,684,2.0,15:20:44.385000
905,3008,2.0,14:55:04.162000
906,62,2.0,15:18:58.642000
907,1917,2.0,14:46:37.499000
909,2589,2.0,15:18:23.851000
910,1554,2.0,14:51:48.531000
911,4125,2.0,15:44:19.412000
912,4648,2.0,15:23:05.716000
913,2316,2.0,15:23:00.244000
915,3959,2.0,15:02:27.759000
916,3127,2.0,15:38:54.095000
917,4566,2.0,15:05:44.740000
918,4859,2.0,14:57:59.467000
919,634,2.0,15:00:49.380000
920,4176,2.0,14:53:38.599000
921,291,2.0,15:35:30.595000
922,3032,2.0,15:16:52.017000
923,4359,2.0,15:19:26.444000
924,2557,2.0,15:30:59.853000
925,4242,2.0,15:10:25.566000
926,1301,2.0,15:41:33.172000
927,1917,2.0,14:55:06.957000
928,1264,2.0,15:52:24.456000
929,3310,2.0,15:05:16.419000
930,1382,2.0,15:31:12.726000
931,1177,2.0,16:18:54.987000
932,3157,2.0,15:37:19.238000
933,4106,2.0,15:19:32.266000
934,3704,2.0,16:06:30.446000
936,3060,2.0,15:46:53.217000
937,4833,2.0,15:30:32.791000
938,806,2.0,15:36:22.980000
939,4916,2.0,15:55:07.634000
940,750,2.0,15:38:00.071000
942,1239,2.0,16:15:05.392000
943,2420,2.0,15:50:36.597000
944,4301,3.0,16:06:33.281000
945,645,2.0,16:04:25.678000
946,2771,2.0,15:47:15.592000
947,3444,2.0,15:49:09.531000
948,4442,2.0,15:55:50.330000
949,1864,2.0,15:35:41.460000
950,131,2.0,15:43:57.240000
951,1465,2.0,15:59:45.308000
952,2589,2.0,16:10:02.696000
953,4964,2.0,15:32:51.352000
954,4343,2.0,18:07:05.228000
955,2113,2.0,15:59:41.734000
956,2759,2.0,16:12:12.816000
957,31,2.0,15:33:46.860000
958,4314,2.0,16:04:08.405000
959,4294,2.0,16:08:58.591000
960,1046,2.0,16:46:08.776000
963,4019,2.0,15:56:08.806000
964,4829,2.0,16:28:41.022000
965,3812,2.0,16:12:55.983000
966,4467,2.0,16:55:39.855000
967,3318,2.0,15:54:06.227000
968,1803,2.0,16:00:42.874000
969,2171,2.0,15:57:58.174000
970,529,2.0,16:22:33.989000
971,2655,2.0,16:04:45.661000
972,277,2.0,17:14:10.014000
973,2910,2.0,16:16:18.731000
974,125,2.0,16:04:42.328000
975,4463,2.0,17:32:14.975000
976,877,2.0,16:35:04.219000
977,1829,2.0,16:18:02.298000
978,3503,2.0,16:51:50.831000
979,1642,2.0,17:42:39.787000
980,741,2.0,16:21:11.412000
981,3677,2.0,16:42:38.876000
982,4400,2.0,16:35:39.633000
983,12,2.0,16:27:59.866000
984,3889,2.0,16:22:13.034000
985,2624,2.0,16:16:58.079000
986,4529,2.0,16:10:56.929000
987,595,2.0,16:19:46.275000
988,3060,2.0,16:21:56.288000
989,3149,2.0,16:53:13.458000
990,1422,2.0,16:42:58.758000
991,4917,2.0,17:18:27.638000
993,431,2.0,16:17:59.162000
994,4812,2.0,16:24:13.423000
995,156,2.0,16:23:10.186000
996,2937,2.0,17:03:45.433000
997,1864,2.0,16:30:10.559000
998,2705,2.0,17:04:07.211000
999,2855,2.0,17:10:05.378000
1000,1302,2.0,17:23:36.183000
1001,872,2.0,16:43:04.315000
1002,1381,2.0,17:37:22.703000
1004,2254,2.0,17:19:27.493000
1007,1196,2.0,17:13:34.634000
1008,4277,2.0,16:52:45.397000
1010,31,2.0,16:45:21.835000
1011,1601,2.0,16:59:25.297000
1012,1560,2.0,17:12:48.306000
1014,4082,2.0,16:40:05.689000
1015,3812,2.0,17:02:21.873000
1016,2194,2.0,17:12:07.267000
1017,4929,2.0,17:16:52.478000
1018,3130,2.0,16:41:06.043000
1019,2807,2.0,17:00:01.157000
1020,3822,2.0,17:16:24.375000
1021,312,2.0,16:45:49.586000
1023,3144,2.0,17:27:34.968000
1024,2053,2.0,17:03:16.769000
1025,1324,2.0,16:56:57.879000
1026,4767,2.0,17:22:28.609000
1028,2654,2.0,17:26:02.105000
1029,3850,2.0,17:41:19.954000
1030,2752,2.0,16:55:23.726000
1031,4281,2.0,17:02:28.158000
1032,1664,2.0,17:16:38.747000
1033,1832,2.0,17:03:53.201000
1034,3908,2.0,17:17:02.625000
1035,296,2.0,17:29:10.536000
1036,1540,2.0,17:30:41.693000
1037,274,2.0,17:00:37.467000
1038,288,2.0,17:12:50.124000
1040,3130,2.0,17:30:14.385000
1041,2942,2.0,18:30:39.398000
1042,1396,2.0,17:49:28.088000
1043,3287,2.0,17:12:38.273000
1044,3129,2.0,17:08:11.645000
1045,4356,2.0,17:04:33.160000
1046,3543,2.0,17:24:56.546000
1047,3270,2.0,17:12:42.084000
1048,1426,2.0,17:48:21.042000
1050,3310,2.0,17:39:00.927000
1051,2080,2.0,17:13:34.934000
1052,4607,2.0,17:27:55.209000
1053,222,2.0,17:20:54.163000
1054,154,2.0,17:18:04.280000
1056,4613,2.0,21:10:56.668000
1057,2937,2.0,17:58:52.101000
1058,2298,2.0,17:50:55.921000
1059,4109,2.0,17:49:30.274000
1060,4902,2.0,18:32:05.091000
1061,3043,2.0,17:42:10.947000
1062,2382,2.0,18:46:13.724000
1063,3992,2.0,18:02:56.138000
1064,2836,2.0,17:45:46.825000
1065,444,2.0,17:57:35.213000
1066,4084,2.0,18:39:35.561000
1067,4648,2.0,18:21:50.861000
1068,1702,2.0,18:11:59.517000
1069,1496,2.0,18:06:44.701000
1070,4520,2.0,18:02:06.567000
1071,3935,2.0,18:06:41.557000
1072,1089,2.0,17:47:16.950000
1073,3796,2.0,17:47:04.094000
1074,3106,2.0,17:36:19.394000
1076,243,2.0,17:45:37.169000
1077,3236,2.0,17:34:21.976000
1078,2082,2.0,17:40:07.971000
1079,1422,2.0,17:46:41.660000
1080,2104,2.0,18:21:43.062000
1081,684,2.0,18:09:36.017000
1082,296,2.0,18:19:05.960000
1083,2939,2.0,17:47:11.815000
1084,2583,2.0,17:35:56.012000
1085,1034,2.0,17:51:52.934000
1086,1997,2.0,18:14:32.206000
1087,3076,2.0,17:57:41.634000
1088,4524,2.0,18:36:40.872000
1089,3284,2.0,18:17:44.836000
1090,4543,2.0,18:35:45.034000
1091,4331,2.0,17:48:07.385000
1093,3162,2.0,18:16:04.865000
1094,3611,2.0,18:04:45.371000
1095,459,2.0,18:48:15.895000
1096,3695,2.0,18:48:18.495000
1097,2050,2.0,18:20:11.235000
1098,3430,2.0,18:10:03.511000
1099,1673,2.0,19:00:18.858000
1100,4322,2.0,17:45:38.796000
1101,156,2.0,18:53:43.113000
1102,1870,2.0,18:36:15.494000
1103,117,2.0,18:52:02.527000
1104,4634,2.0,18:16:56.080000
1105,3412,2.0,18:34:02.123000
1106,2708,2.0,18:32:24.943000
1107,2436,2.0,18:20:22.061000
1108,3172,2.0,18:27:41.469000
1109,1114,2.0,18:11:21.504000
1111,4069,2.0,18:16:26.643000
1112,2017,2.0,18:49:14.920000
1113,3316,2.0,18:47:32.004000
1114,76,2.0,18:37:53.516000
1115,4359,2.0,18:43:00.303000
1116,2503,2.0,18:44:49.545000
1117,3056,2.0,19:35:41.499000
1118,1485,2.0,18:39:47.447000
1119,3127,2.0,18:48:47.583000
1120,4463,2.0,18:59:11.641000
1122,4265,2.0,18:40:27.638000
1123,3397,2.0,18:36:55.251000
1124,1382,2.0,18:32:17.145000
1125,2454,2.0,18:26:33.144000
1126,1670,2.0,18:53:45.941000
1127,4813,2.0,18:41:46.932000
1129,1899,2.0,19:21:16.839000
1130,3284,2.0,19:15:25.981000
1131,2969,2.0,18:37:47.085000
1132,4828,2.0,19:13:52.271000
1133,2666,2.0,19:00:35.299000
1134,4877,2.0,18:39:26.542000
1135,1465,2.0,18:55:16.105000
1137,3034,2.0,19:54:01.897000
1138,2557,2.0,18:54:32.492000
1139,4245,2.0,19:08:38.975000
1141,1297,2.0,18:41:41.426000
1142,355,2.0,18:37:58.661000
1143,4882,2.0,19:45:26.367000
1144,3785,2.0,19:04:18.272000
1145,679,2.0,18:55:19.031000
1146,3869,2.0,19:34:20.684000
1147,2741,2.0,19:03:40.010000
1148,2866,2.0,19:36:20.115000
1149,3498,3.0,11:58:23.176000
1150,2647,2.0,19:24:43.784000
1151,2204,2.0,19:40:17.272000
1152,4682,2.0,22:42:34.349000
1153,1646,2.0,19:54:30.608000
1154,3366,2.0,19:44:12.538000
1155,207,2.0,20:27:31.703000
1156,4785,2.0,19:38:52.418000
1157,1104,2.0,19:33:37.617000
1158,4728,2.0,19:55:25.759000
1159,4175,2.0,19:55:49.110000
1160,402,2.0,20:06:45.511000
1161,612,2.0,19:36:13.173000
1162,1134,2.0,19:31:36.193000
1163,173,2.0,19:43:58.496000
1164,4167,2.0,20:29:26.474000
1165,2038,2.0,20:09:52.669000
1166,3630,2.0,20:54:56.738000
1167,2948,2.0,20:02:53.986000
1168,4484,2.0,19:59:17.519000
1169,3785,2.0,20:24:16.075000
1170,349,2.0,20:04:44.671000
1171,1917,2.0,19:36:35.305000
1172,4296,2.0,20:07:00.923000
1173,300,2.0,20:47:54.562000
1174,3030,2.0,21:59:11.605000
1176,4263,2.0,20:40:16.503000
1177,4321,2.0,19:52:36.204000
1178,185,2.0,20:11:05.714000
1179,1670,2.0,19:36:35.516000
1180,539,2.0,19:55:03.037000
1181,1356,2.0,20:10:18.459000
1182,4394,2.0,20:44:45.546000
1183,978,2.0,20:23:16.824000
1184,547,2.0,20:24:50.749000
1186,4629,2.0,20:58:08.236000
1188,4927,3.0,07:35:22.595000
1189,891,2.0,19:55:37.993000
1190,351,2.0,20:14:40.889000
1191,3731,2.0,21:05:24.343000
1192,1493,2.0,20:21:44.497000
1193,4731,2.0,20:42:31.831000
1194,4143,2.0,20:32:59.367000
1195,1670,2.0,20:16:32.328000
1196,2154,2.0,20:34:18.730000
1197,316,2.0,20:35:11.857000
1199,4940,2.0,20:42:55.723000
1200,178,2.0,20:38:53.964000
1201,4567,2.0,20:53:23.379000
1202,3695,2.0,21:59:08.031000
1203,491,2.0,20:49:54.419000
1204,3428,2.0,20:49:08.285000
1205,3627,2.0,21:16:24.523000
1207,2684,2.0,20:44:17.519000
1208,2867,2.0,21:39:29.362000
1209,3350,2.0,21:32:08.669000
1210,44,3.0,10:30:06.282000
1211,4934,2.0,20:54:00.954000
1212,1646,2.0,21:24:22.134000
1213,3765,2.0,21:03:38.811000
1214,2488,2.0,21:30:34.770000
1215,4063,2.0,21:03:38.471000
1216,3034,2.0,22:06:21.140000
1217,3296,2.0,21:15:39.011000
1218,634,2.0,21:22:41.425000
1219,3315,2.0,21:56:03.360000
1220,1925,2.0,21:22:41.664000
1221,1362,2.0,21:34:56.014000
1222,3266,3.0,09:41:13.565000
1223,4024,2.0,21:46:47.177000
1224,4620,2.0,22:35:37.773000
1225,3424,3.0,09:31:21.585000
1226,1870,2.0,21:44:20.704000
1227,4361,2.0,22:14:40.191000
1228,1322,2.0,22:34:40.328000
1229,3403,2.0,22:08:31.936000
1230,4175,2.0,22:21:00.277000
1232,2766,2.0,22:20:41.312000
1233,119,2.0,22:45:08.712000
1234,1114,2.0,22:04:25.942000
1235,3717,2.0,22:54:11.458000
1236,3359,2.0,22:41:19.796000
1237,2203,2.0,22:09:53.478000
1239,3494,3.0,11:45:58.959000
1240,3563,2.0,22:38:46.871000
1241,2969,2.0,22:27:10.187000
1242,4620,2.0,22:19:53.707000
1243,3901,2.0,22:14:52.697000
1244,3812,2.0,22:13:23.436000
1246,4617,2.0,23:40:19.983000
1248,1171,3.0,12:12:59.206000
1249,2292,2.0,22:30:47.957000
1250,891,2.0,22:35:55.382000
1251,2944,4.0,11:34:38.192000
1252,3485,2.0,23:13:53.841000
1253,4005,2.0,23:06:34.922000
1254,4616,2.0,23:14:48.101000
1255,4321,2.0,23:18:37.054000
1257,1917,2.0,22:53:07.721000
1258,1120,2.0,23:08:47.233000
1259,4796,2.0,23:53:51.010000
1260,1833,3.0,00:08:29.016000
1261,2435,2.0,23:34:44.461000
1262,4875,2.0,23:28:29.485000
1263,3785,2.0,23:24:01.102000
1264,3244,2.0,23:52:47.667000
1266,1485,3.0,00:40:48.068000
1267,4321,2.0,23:25:51.730000
1268,3717,2.0,23:43:41.151000
1269,1707,2.0,23:35:17.428000
1270,4844,2.0,23:52:52.390000
1271,2288,3.0,00:22:52.590000
1272,3987,3.0,00:01:18.931000
1273,2866,2.0,23:58:49.767000
1274,3254,3.0,00:32:02.641000
1276,4712,3.0,00:18:38.203000
1277,2110,3.0,01:02:12.686000
1278,2739,3.0,01:39:43.599000
1279,4315,3.0,12:01:24.601000
1280,3698,3.0,02:51:55.453000
1281,1867,3.0,02:23:27.733000
1283,3392,3.0,06:17:44.055000
1284,2793,3.0,07:30:05.419000
1286,3458,3.0,07:47:22.419000
1287,2052,3.0,08:31:05.201000
1288,4118,3.0,07:36:31.975000
1289,958,3.0,07:41:53.438000
1291,3335,3.0,08:12:41.123000
1292,4971,3.0,07:58:25.909000
1293,637,3.0,08:23:12.815000
1294,2758,3.0,08:20:40.986000
1295,4369,3.0,08:46:48.439000
1296,2041,3.0,08:20:09.221000
1297,3800,3.0,07:56:11.592000
1298,1547,3.0,08:35:44.559000
1301,1048,3.0,09:02:37.676000
1302,4481,3.0,10:17:01.081000
1303,1234,3.0,08:27:18.627000
1304,4856,3.0,08:34:05.256000
1305,1134,3.0,09:21:08.115000
1306,1534,3.0,09:05:17.518000
1307,290,3.0,09:31:26.146000
1308,4031,3.0,09:39:32.218000
1309,1214,3.0,08:36:33.489000
1310,4689,3.0,08:41:03.247000
1311,3447,3.0,09:28:53.828000
1312,4376,3.0,08:46:02.409000
1313,1934,3.0,08:58:24.710000
1314,483,3.0,08:59:16.371000
1316,1281,3.0,08:58:12.222000
1317,1840,3.0,08:56:16.362000
1318,4541,3.0,08:41:34.913000
1319,121,3.0,08:59:50.769000
1320,3947,3.0,08:49:54.837000
1321,521,3.0,08:38:40.549000
1322,4221,3.0,08:53:07.987000
1323,2343,3.0,08:48:27.372000
1324,2040,3.0,08:51:41.488000
1325,2514,3.0,08:49:02.685000
1326,834,3.0,09:03:01.166000
1328,3504,3.0,09:32:34.219000
1329,2663,3.0,09:12:50.878000
1330,758,3.0,09:20:20.721000
1331,717,3.0,08:50:48.918000
1332,4529,3.0,09:07:33.150000
1333,358,3.0,09:02:53.733000
1334,3162,3.0,09:06:33.091000
1335,1391,3.0,09:15:49.240000
1336,2012,3.0,09:18:10.534000
1337,921,3.0,09:44:37.291000
1338,2506,3.0,09:50:13.816000
1339,1440,3.0,09:13:24.456000
1340,2457,3.0,09:29:14.082000
1342,2112,3.0,10:38:48.145000
1343,2091,3.0,09:16:23.264000
1344,991,3.0,09:31:05.563000
1345,4831,3.0,09:39:11.214000
1346,2973,3.0,09:45:35.352000
1347,3132,3.0,09:58:14.320000
1348,1234,3.0,09:07:38.718000
1349,807,3.0,09:15:08.083000
1350,4391,3.0,09:23:12.388000
1351,3986,3.0,09:31:29.575000
1352,2922,3.0,09:53:13.583000
1353,3911,3.0,09:53:14.565000
1354,2663,3.0,10:29:19.042000
1355,2757,3.0,10:27:26.356000
1356,2391,3.0,09:33:13.942000
1357,2513,3.0,09:28:24.910000
1358,2231,3.0,09:24:36.271000
1359,3080,3.0,09:41:38.947000
1360,1865,3.0,09:49:53.802000
1361,1581,3.0,09:44:41.732000
1363,2421,3.0,09:34:24.513000
1364,444,3.0,10:11:46.235000
1365,2200,3.0,10:17:46.836000
1366,154,3.0,10:38:09.194000
1367,2169,3.0,10:47:00.476000
1368,3938,3.0,09:36:37.401000
1369,2768,3.0,09:59:27.763000
1370,4491,3.0,09:22:28.712000
1371,1540,3.0,10:28:18.365000
1372,3381,3.0,09:35:56.092000
1374,281,3.0,09:52:53.856000
1375,40,3.0,09:33:00.180000
1376,1845,3.0,09:43:13.025000
1377,2091,3.0,09:33:49.045000
1378,4387,3.0,09:42:45.385000
1380,1523,3.0,09:45:04.631000
1381,2262,3.0,09:29:24.957000
1382,1934,3.0,09:45:24.423000
1383,4162,3.0,10:15:42.149000
1384,3334,3.0,09:54:44.090000
1385,3655,3.0,09:50:01.235000
1386,2320,3.0,09:40:32.575000
1387,1184,3.0,09:44:39.331000
1389,1984,3.0,09:54:19.311000
1390,1931,3.0,09:36:53.431000
1391,2091,3.0,10:09:17.342000
1392,3448,3.0,10:25:27.356000
1393,4791,3.0,09:56:02.383000
1395,93,3.0,10:09:45.574000
1396,1391,3.0,09:52:47.780000
1397,967,3.0,09:49:52.011000
1398,641,3.0,10:25:24.731000
1399,2055,3.0,09:53:36.158000
1400,3784,3.0,10:29:48.860000
1401,2349,3.0,10:24:33.897000
1402,556,3.0,09:49:47.214000
1403,4212,3.0,09:58:06.930000
1405,1944,3.0,10:03:43.522000
1406,241,3.0,10:23:15.649000
1407,3121,3.0,09:52:55.260000
1408,1293,4.0,09:13:06.794000
1409,1493,3.0,10:10:15.366000
1410,4000,3.0,10:02:07.509000
1411,2533,3.0,09:31:58.502000
1412,4398,3.0,10:14:57.491000
1413,817,3.0,10:03:18.342000
1414,879,3.0,09:55:14.968000
1415,4163,3.0,10:22:55.267000
1416,1163,3.0,10:08:46.889000
1417,1149,3.0,10:08:27.620000
1418,22,3.0,09:55:53.859000
1420,664,3.0,10:07:25.896000
1421,1038,3.0,10:06:25.055000
1422,1009,3.0,10:36:59.901000
1423,4021,3.0,11:08:55.086000
1424,994,3.0,10:13:20.989000
1425,2101,3.0,10:05:31.204000
1426,1119,3.0,10:51:32.741000
1427,1013,3.0,09:59:04.251000
1428,1250,3.0,10:41:16.470000
1429,4814,3.0,10:41:49.154000
1431,282,3.0,10:28:30.582000
1432,763,3.0,09:56:46.928000
1433,230,3.0,10:16:24.194000
1434,359,3.0,10:12:51.117000
1435,876,3.0,09:59:14.547000
1437,1707,3.0,10:38:48.951000
1438,4674,3.0,09:59:03.228000
1440,644,3.0,10:40:24.835000
1442,1612,3.0,10:09:51.999000
1443,980,3.0,10:40:36.290000
1444,372,3.0,09:59:53.504000
1445,873,3.0,10:26:37.694000
1446,1564,3.0,10:03:41.489000
1447,682,3.0,09:56:48.183000
1448,1620,3.0,10:03:00.298000
1449,3318,3.0,10:44:43.424000
1450,86,3.0,10:20:54.902000
1451,1032,3.0,13:35:23.824000
1452,2773,3.0,11:03:26.909000
1454,2728,3.0,10:41:45.751000
1455,939,3.0,10:30:40.847000
1457,4390,3.0,10:38:56.084000
1458,2672,3.0,11:26:15.916000
1459,605,3.0,10:55:03.269000
1460,981,3.0,10:33:29.759000
1462,993,3.0,10:22:55.666000
1463,3310,3.0,10:17:20.594000
1464,115,3.0,10:36:50.263000
1465,2281,3.0,11:24:58.150000
1466,816,3.0,10:35:42.897000
1467,1917,3.0,10:10:54.271000
1469,3070,3.0,10:01:19.502000
1471,1869,3.0,10:03:57.459000
1472,1430,3.0,10:36:38.386000
1473,2384,3.0,10:23:45.797000
1474,1063,3.0,10:08:38.506000
1475,939,3.0,12:56:22.233000
1476,2209,3.0,10:32:51.587000
1478,760,3.0,11:17:28.477000
1479,1958,3.0,10:08:15.318000
1480,3072,3.0,11:29:37.679000
1481,2229,3.0,10:24:17.673000
1482,2945,5.0,12:48:14.553000
1483,4113,3.0,10:33:39.384000
1484,101,3.0,10:53:46.563000
1485,1288,3.0,10:17:46.563000
1486,1234,3.0,10:31:21.235000
1487,1561,3.0,10:13:14.653000
1489,979,3.0,10:52:06.941000
1490,1729,3.0,10:49:56.620000
1492,2376,3.0,10:20:07.216000
1493,4772,3.0,11:22:19.082000
1494,1747,3.0,10:29:46.380000
1495,2398,3.0,10:24:25.523000
1496,2804,3.0,10:28:19.683000
1497,240,3.0,10:56:58.769000
1498,156,3.0,10:28:54.105000
1501,3310,3.0,10:39:22.620000
1502,1216,3.0,11:10:08.498000
1503,3648,3.0,10:42:22.744000
1504,1995,3.0,10:32:58.506000
1505,1436,3.0,11:19:53.729000
1507,3748,3.0,10:40:57.503000
1509,2513,3.0,11:22:30.058000
1510,858,3.0,10:22:27.092000
1511,1766,3.0,11:33:26.818000
1513,2832,3.0,10:52:03.197000
1514,3325,3.0,10:44:42.025000
1515,1399,3.0,13:39:18.356000
1516,4454,3.0,10:42:34.118000
1519,1465,3.0,11:27:39.682000
1521,989,3.0,10:52:36.245000
1522,4155,3.0,11:38:23.294000
1525,1089,3.0,10:39:36.327000
1526,2012,3.0,10:40:00.505000
1527,4907,3.0,11:48:14.371000
1528,4725,3.0,10:37:22.822000
1529,1952,3.0,11:18:28.829000
1530,3438,3.0,10:47:52.883000
1531,2558,3.0,10:54:14.150000
1532,4218,3.0,11:27:29.349000
1533,2386,3.0,11:02:45.365000
1534,2778,3.0,11:37:16.920000
1536,740,3.0,10:30:58.470000
1537,4060,3.0,11:13:30.548000
1538,3293,3.0,11:03:39.422000
1539,1084,3.0,11:10:39.959000
1540,432,3.0,10:46:10.687000
1541,3201,3.0,10:47:06.967000
1543,4479,3.0,10:45:56.561000
1544,2706,3.0,10:52:11.353000
1546,3267,3.0,10:31:09.279000
1547,591,3.0,12:02:56.767000
1548,3060,3.0,11:11:27.415000
1549,475,3.0,10:27:15.171000
1550,3418,3.0,11:19:31.441000
1551,41,3.0,11:34:39.016000
1552,4257,3.0,11:14:45.220000
1553,797,3.0,10:51:10.215000
1554,267,3.0,11:42:46.224000
1555,2327,3.0,11:46:49.076000
1557,156,3.0,11:11:34.047000
1559,3802,3.0,12:10:44.083000
1560,1755,3.0,10:41:15.781000
1563,1648,3.0,10:54:46.258000
1565,2960,3.0,11:12:20.214000
1566,2791,3.0,11:23:59.091000
1567,2316,3.0,11:05:36.256000
1570,1874,3.0,10:54:33.779000
1571,445,3.0,11:03:10.125000
1572,4914,3.0,11:06:16.672000
1573,2337,3.0,10:47:22.279000
1578,2755,3.0,12:09:15.423000
1579,2916,3.0,11:55:02.348000
1580,1673,3.0,11:05:44.438000
1582,406,3.0,11:21:48.050000
1584,2172,3.0,11:22:12.122000
1585,1984,3.0,10:54:39.138000
1586,2535,3.0,10:49:41.061000
1587,2460,3.0,11:14:01.846000
1590,2937,3.0,11:16:34.297000
1591,660,3.0,11:45:49.957000
1592,977,3.0,11:20:36.783000
1593,1799,3.0,11:41:19.882000
1594,695,3.0,11:11:57.661000
1595,311,3.0,11:20:09.546000
1596,2747,3.0,11:24:22.740000
1597,191,3.0,11:17:19.275000
1598,4054,3.0,11:39:17.336000
1600,1961,3.0,11:19:57.900000
1601,1165,3.0,12:20:20.005000
1602,2257,3.0,11:32:15.269000
1603,2662,3.0,11:16:51.980000
1604,817,3.0,11:15:43.642000
1605,1990,3.0,11:02:44.490000
1606,1268,3.0,11:08:14.310000
1608,2618,3.0,11:32:55.420000
1609,489,3.0,11:18:54.002000
1610,4632,3.0,11:21:43.733000
1611,4730,3.0,11:33:35.634000
1614,4572,3.0,11:13:11.802000
1615,2695,3.0,11:57:22.627000
1617,2935,3.0,11:19:12.631000
1618,1629,3.0,11:36:28.255000
1619,1758,3.0,11:12:11.962000
1620,57,3.0,11:51:22.043000
1621,2180,3.0,11:19:25.650000
1622,1043,3.0,11:51:24.307000
1623,2353,3.0,11:12:59.312000
1624,651,3.0,14:31:22.283000
1625,1931,3.0,11:23:09.280000
1626,1784,3.0,11:21:41.004000
1627,2700,3.0,11:36:04.359000
1628,4678,3.0,12:04:16.726000
1629,4040,3.0,11:16:53.890000
1630,3045,3.0,11:32:00.212000
1632,1234,3.0,11:01:53.667000
1633,1034,3.0,11:14:05.639000
1634,3325,3.0,11:30:27.196000
1635,3442,3.0,11:32:38.404000
1636,4151,3.0,13:14:49.048000
1637,4478,3.0,11:42:52.249000
1638,2307,3.0,11:34:32.101000
1639,2940,3.0,11:05:20.921000
1640,922,3.0,11:16:02.942000
1641,1452,3.0,11:32:36.257000
1642,2987,3.0,11:34:31.531000
1643,4109,3.0,12:54:22.216000
1644,4940,3.0,11:53:37.089000
1645,3839,3.0,11:53:01.942000
1647,608,3.0,11:24:47.897000
1648,2421,3.0,11:44:49.949000
1649,4482,3.0,11:13:22.318000
1650,2797,3.0,11:46:48.145000
1651,4399,3.0,12:19:14.510000
1652,1376,3.0,11:31:31.240000
1653,4150,3.0,11:48:02.818000
1654,3700,3.0,11:35:18.937000
1655,1117,3.0,12:31:03.891000
1656,4596,3.0,11:26:51.672000
1657,1703,3.0,12:40:00.680000
1658,709,3.0,12:00:10.252000
1659,3881,3.0,11:31:36.827000
1660,761,3.0,12:38:56.565000
1662,3734,3.0,12:04:01.809000
1663,40,3.0,11:21:39.975000
1664,3630,3.0,17:19:04.376000
1665,2337,3.0,11:45:55.395000
1667,1741,3.0,11:27:20.742000
1668,4953,3.0,11:20:31.435000
1669,1874,3.0,11:24:14.702000
1670,1460,3.0,11:48:42.287000
1671,1990,3.0,11:42:36.510000
1672,3715,3.0,11:47:00.100000
1673,4009,3.0,11:31:23.783000
1674,3219,3.0,12:09:43.619000
1675,3423,3.0,11:44:25.528000
1676,4118,3.0,11:28:20.330000
1678,2239,3.0,12:26:58.635000
1679,1719,3.0,11:45:20.411000
1680,4260,3.0,11:34:43.069000
1681,57,3.0,11:36:00.263000
1682,659,3.0,11:40:05.875000
1683,1598,3.0,11:54:59.361000
1684,1414,3.0,11:29:13.786000
1685,2003,3.0,12:54:19.364000
1686,372,3.0,11:59:52.285000
1688,4948,3.0,11:25:26.078000
1689,4065,3.0,12:20:28.004000
1690,1574,3.0,11:40:27.913000
1691,3315,3.0,12:08:59.904000
1692,413,3.0,11:51:03.681000
1693,1316,3.0,11:54:58.696000
1694,2422,3.0,12:34:07.192000
1695,335,3.0,12:14:33.741000
1696,2,3.0,11:53:07.360000
1697,4699,3.0,11:45:04.812000
1698,1476,3.0,12:03:49.498000
1699,3626,3.0,11:51:58.173000
1700,664,3.0,12:00:27.067000
1701,2259,3.0,12:04:48.340000
1702,156,3.0,12:22:09.341000
1703,4326,3.0,11:43:18.389000
1704,1961,3.0,11:52:54.158000
1705,2679,3.0,12:21:37.047000
1706,636,3.0,12:09:26.973000
1707,1063,3.0,11:34:01.900000
1708,496,3.0,12:23:31.551000
1709,1771,3.0,12:35:21.619000
1710,3616,3.0,12:44:06.300000
1711,854,3.0,11:53:14.237000
1712,3847,3.0,12:46:56.706000
