incident_id,timeline.incident.day,timeline.incident.month,timeline.incident.time,timeline.incident.year,actor,action,attribute.confidentiality,attribute.integrity,attribute.availability,asset,asset.variety,confidentiality.medical_records,confidentiality.payment_records,confidentiality.personal_records,confidentiality.total_record_count,victim.employee_count,victim.state,victim.country,victim.victim_id,summary,reference
cb7b9190-35d5-11e9-873a-cf0b385b0ca1,,,,2018,external,hacking,True,True,True,server,s - database,0.0,0.0,0.0,135000.0,small,NY,US,St Peter's Surgery and Endoscopy Center,"A hospital in New York state suffered a breach which involved the PII of 135,000 patients and additionally the hospital was hit with a ransomware attack as part of the same breach.",https://urldefense.proofpoint.com/v2/url?u=https-3A__www.databreaches.net_st-2Dpeters-2Dsurgery-2Dendoscopy-2Dcenter-2Dnotifying-2D135000-2Dpatients-2Dof-2Dcyber-2Dattack-2Din-2Djanuary_&d=DwMFaQ&c=udBTRvFvXC5Dhqg7UHpJlPps3mZ3LRxpb6__0PomBTQ&r=AyjWuOUGf1Sh5VZQQwKl9cd5khJPJB6kxm09TDJMTn0&m=VH9QCdHt04WfisVFKKKXRusIUdryuBg4PiETEno4wjc&s=bKCCHOS4KfaWg82CAJL2UuB2ga7TYqlFA5AWRj-54Og&e= ;  https://urldefense.proofpoint.com/v2/url?u=https-3A__www.timesunion.com_business_article_Hackers-2Dhit-2Dpatient-2Drecords-2Dat-2DSt-2DPeter-2Ds-2Dcenter-2D12723418.php&d=DwMFaQ&c=udBTRvFvXC5Dhqg7UHpJlPps3mZ3LRxpb6__0PomBTQ&r=AyjWuOUGf1Sh5VZQQwKl9cd5khJPJB6kxm09TDJMTn0&m=VH9QCdHt04WfisVFKKKXRusIUdryuBg4PiETEno4wjc&s=xqP9z-fzeSOHJUeQXqvLjhA-89NIV-RgPGsUid4fyQE&e= 
CFC5936D-D569-4026-B816-2DEC518540FC,,7.0,,2013,internal,error,True,False,False,server,s - database,40000.0,0.0,0.0,40000.0,1001 to 10000,UT,US,Alliance HealthCare Services Inc,patient databases had been misconfigured and left accessible via the Internet,http://www.hipaajournal.com/alliance-health-reports-30-month-health-data-exposure-8317/; https://www.alliancehealth.com/statement-regarding-data-security/
17ba47f0-a481-11e7-b5cf-fd750643ba69,,,,2017,external,physical,True,False,True,media,m - documents,40.0,0.0,0.0,40.0,unknown,,GB,Walsall Health,Patients’ personal therapy records were stolen from the car of a member of staff at Walsall Healthcare NHS Trust. ,https://www.expressandstar.com/news/crime/2017/08/04/patients-records-stolen-from-walsall-health-workers-car/
D53164B6-B45C-4C41-80E9-D744F978B3CA,8.0,3.0,,2012,internal,error,True,False,False,media,m - documents,1655.0,0.0,0.0,1655.0,1001 to 10000,AL,US,Baptist Health System,"Baptist Health System in Alabama reported that 1,655 had PHI on paper records disposed of improperly on March 8, 2012.",http://www.phiprivacy.net/hhs-updates-breach-tool-part-1-many-older-incidents-newly-added/;  http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html 
8056FC2C-07B1-4349-9F6A-9101D116F87B,29.0,7.0,,2010,internal,error,True,False,False,media,m - documents,1200.0,0.0,0.0,1200.0,1 to 10,OH,US,"Medina County OB/GYN Associates, Inc.",,
45b17c30-995c-11e7-a069-d9175a67bd3e,,7.0,,2017,external,physical,True,False,True,media,m - documents,40.0,0.0,0.0,40.0,small,CA,US,Anesthesia Consultants of Fresno ,"A Visalia woman's personal information is in the hands of a thief. Robin Walker wasn't hacked, it was stolen from her doctor. She had knee surgery in July. Days before the operation her doctor's car was broken into. She learned that forty patients with Anesthesia Consultants of Fresno got their personal information stolen.",http://kmph.com/news/local/visalia-womans-personal-information-stolen-her-doctor-is-to-blame
8EB3D634-1853-4EFC-BC59-FFD8B8C2EA0A,,,,2013,external,physical,True,False,True,media,m - disk drive,0.0,0.0,0.0,0.0,1 to 10,Alberta,CA,Leading Edge Physiotherapy,"Robbery at health clinic. In addition to cash and other items stolen, an unencrypted external hard drive containing scanned files of discharged patient records from 2003 and 2008 went missing from a locked safe. Registration information such as name, address, date of birth, as well as physiotherapy records including diagnostic and treatment information, could have been on the back-up hard drive that was scheduled for destruction.",http://www.stalbertgazette.com/article/20130914/SAG0801/309149981/-1/sag0801/discharged-patient-records-stolen-from-physio-clinic
1F69F37B-7502-440C-9C1B-FE389B39BFAC,,,,2014,internal,misuse,True,True,False,server,s - database,15.0,0.0,0.0,15.0,11 to 100,TX,US,Cozby Germany Hospital,"A Dallas County, Texas, physician has been convicted of 15 counts of health care fraud violations in the Eastern District of Texas, announced U.S. Attorney John M. Bales today.  Tariq Mahmood, 63, of Cedar Hill, Texas, was found guilty by a jury of conspiracy to commit health care fraud, seven counts of health care fraud, and seven counts of aggravated identity theft following a four day trial before U.S. District Judge Michael Schneider.  According to information presented in court, Mahmood, a general practitioner, owned and operated several hospitals in the state of Texas, including Cozby Germany Hospital in Grand Saline, Renaissance Terrell Hospital in Terrell, Central Texas Hospital in Cameron, Community General Hospital in Dilley, and Lake Whitney Medical Center in Whitney. From January 2010 to April 2013, Mahmood and others carried out a scheme to defraud Medicare and Medicaid through the submission of false and fraudulent claims. Mahmood and others added, changed, deleted, and incorrectly sequenced diagnostic codes in a way that did not reflect the actual diagnoses and conditions of the patients. They submitted false and fraudulent claims to Medicare and Medicaid based on the added, changed, deleted, and incorrectly sequenced diagnostic codes. Mahmood and others also unlawfully used Medicare beneficiaries names and Medicare numbers in order to commit health care fraud. Mahmood was indicted by a federal grand jury on April 11, 2013.  Mahmood faces up to 10 years in federal prison for the conspiracy conviction, 10 years for each health care fraud conviction and two years for each aggravated identity theft conviction. A sentencing date has not been set.  The case was investigated by the Texas Office of the Attorney General  Medicaid Fraud Control Unit (OAG-MFCU), the U.S. Department of Health and Human Services  Office of the Inspector General (HHS-OIG), the Federal Bureau of Investigation (FBI), and the U.S. Postal Inspection Service (USPIS). This case was prosecuted by Assistant U.S. Attorneys Nathaniel C. Kummerfeld and Frank Coan and Special Assistant U.S. Attorneys Alma Hernandez and Ken McGurk.  Any individuals with knowledge of these or other health care fraud violations are encouraged to contact the Department of Health and Human Services fraud hotline at 1-800-HHS-TIPS (447-8477)  ",http://www.ketknbc.com/news/crimewatch/etx-hospital-owner-convicted-of-health-care-fraud
7C4A1BFF-D336-48A6-9625-ABEDF4D3D34A,,1.0,,2013,internal,physical,True,False,True,user dev,u - laptop,0.0,0.0,0.0,0.0,unknown,GA,US,Heyman HospiceCare,Laptop with medical records of patients stolen from an employee.,http://www.northwestgeorgianews.com/rome/hospice-records-at-risk---affected-patients-will-be/article_c78c1ccc-8688-5810-8575-8b6e320ce49d.html
D6BEAA82-F426-4140-822A-97659933DE26,1.0,4.0,,2011,internal,error,True,False,False,media,m - documents,2000.0,0.0,0.0,2000.0,101 to 1000,AZ,US,Tuba City Regional Health Care Corporation,,
A234568C-0FE3-4434-A5B5-B0F90CA4D643,,,,2016,external,misuse,True,False,False,media,m - documents,37.0,0.0,0.0,37.0,large,,GB,Derriford Hospital,Former employee who still had PHI paper documentation dumped the documents in a charity clothing bin.,http://www.databreaches.net/uk-confidential-records-of-37-derriford-hospital-patients-discarded-in-truro-charity-clothing-bank/;  http://www.westbriton.co.uk/37-confidential-patient-records-derriford/story-28838849-detail/story.html
20634D68-BFDE-4377-8477-27680833A884,3.0,7.0,,2012,unknown,unknown,True,False,False,unknown,unknown,1961.0,0.0,0.0,1961.0,10001 to 25000,NC,US,Duke University Health System,,http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html (20140415)
d4359e90-d959-11e7-a452-77d2890a67ae,,2.0,,2017,internal,misuse,True,False,False,server,s - database,2.0,0.0,0.0,2.0,1001 to 10000,,GB,Solent NHS Trust,"A former administrative employee of Solent NHS Trust, Kayleigh Evans, has been prosecuted at West Hampshire Magistrates’ Court for accessing the sensitive medical records of a former girlfriend of her partner, without the consent of the data controller",https://www.databreaches.net/uk-former-solent-nhs-trust-employee-prosecuted-for-section-55-offense/
480A3058-26EA-43E3-8792-FE5B60315C98,9.0,5.0,,2014,external,physical,True,False,True,media,m - documents,2828.0,0.0,0.0,2828.0,1 to 10,NJ,US,Options Counseling Center,Theft od documents exposes 2828 records.,https://ocrportal.hhs.gov/ocr/breach/breach_report.jsf
75e7f5c0-d63b-11e7-af4f-6b5d4514198e,,,,2016,partner,misuse,True,False,False,server,s - database,130.0,0.0,0.0,130.0,1001 to 10000,,AU,NSW Ambulance,More than 100 paramedics will launch a class action against NSW Ambulance after their health records were leaked to personal injury law firms.  A NSW Ambulance contractor was convicted last year after accessing and selling the worker's compensation files of 130 current and former employees to personal injury solicitors.  The files contained information about the paramedics' physical and mental health.,http://www.skynews.com.au/news/national/nsw/2017/11/19/nsw-ambulance-faces-class-action-lawsuit.html; http://www.theherald.com.au/story/5065094/ambulance-staff-sue-over-their-medical-files-being-sold-to-lawyers/
7DC8EBDF-9D0D-4701-92F9-F78A56F3175B,,,,2015,internal,error,True,False,False,media,m - documents,0.0,0.0,0.0,0.0,unknown,OH,US,Positive Adjustments," Piles and piles of medical records, court documents and other personal files were found in an open dumpster in Taylorsville on Friday morning, and Saturday a former patient of the business they are believed to have come from spoke about the breach of confidentiality.  ""These documents for these records were complete with patients names, addresses, phone numbers, dates of birth, Social Security numbers, court documents, treatment documents, all dumped in my dumpster illegally,"" said Dr. Scott Cold, DDS.  His contractor found the documents Friday morning in a dumpster being used for construction waste.  It appears the records come from Positive Adjustments, an out-of-business drug and alcohol rehabilitation clinic. The clinic was in a building at 4548 South Atherton, adjacent to the dumpster. According to other tenants in the building, the clinic has been empty for at least six months.  Jayden Jensen was a patient at Positive Adjustments when it closed, and she said she was shocked to learn about the records in the dumpster.  ""I'm so bewildered I can't even fathom exactly how to think about it other than I'm angered and scared for my future potentially having my information out there like that,"" she said.  Jensen said she trusted the drug and alcohol rehab center during a dark time in her life, and that trust was literally thrown out with the trash.  ""I had to write things about my depression, things that, you know, are embarrassing to some, me I'm kind of out in the open anyway, but, still: That could be taken into the wrong hands and that scares me to death,"" Jensen said. ""You see shady people dumpster diving. You see people going in those dumpsters, that's exactly what they are looking for. They are trying to start their new life, lets just take it and use it to our advantage in some creepy, shady, way.""  Dr. Cold called Unified Police after discovering the records, and, after a brief investigation, police determined a criminal charge beyond illegal dumping would be hard to pursue. Police called the Utah State Department of Occupational and Professional Licensing.  The state would neither confirm nor deny if an investigation is ongoing, but state workers were in Taylorsville Friday to pick up and move all the documents back inside the building that once housed Positive Adjustments.  Jensen believes more needs to be done. She also has a 7-month-old daughter and a husband she is trying to protect.  ""Maybe have somebody go in that is state regulated to obtain such information and get rid of it in the proper way it should be handled,""Jensen said. ""That is everybody's information. That is private. That is very personal, and pretty much intricate windows into their lives.""  Federal guidelines generally require healthcare providers to keep records for six years. At that point they can be shredded, burned or otherwise destroyed. The records are destroyed in such ways to prevent the information from being used for identity theft or other crimes and to protect patient privacy.",http://fox13now.com/2015/08/07/medical-documents-filled-with-personal-info-found-filling-dumpster-in-taylorsville/; http://www.hipaajournal.com/positive-adjustments-illegal-dumping-of-medical-records-8063/
