campaign,date,spend,impressions,actions
fish_cow_desert,3/31/15,52.85,5355,"[{""action"": ""clicks"", ""z"": 57}, {""action"": ""clicks"", ""b"": 59}, {""action"": ""clicks"", ""c"": 50}, {""a"": 75, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 26}, {""action"": ""views"", ""b"": 20}, {""action"": ""views"", ""x"": 44}, {""y"": 16, ""action"": ""views""}, {""a"": 94, ""action"": ""views""}, {""action"": ""views"", ""z"": 20}, {""action"": ""views"", ""c"": 38}]"
fish_cow_desert,4/1/15,59.69,8150,"[{""a"": 27, ""action"": ""views""}, {""action"": ""views"", ""x"": 93}, {""action"": ""views"", ""b"": 70}, {""y"": 62, ""action"": ""views""}, {""action"": ""views"", ""c"": 81}, {""y"": 71, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 96}, {""action"": ""clicks"", ""x"": 7}, {""action"": ""clicks"", ""z"": 37}, {""action"": ""clicks"", ""c"": 86}, {""action"": ""conversions"", ""b"": 48}, {""a"": 84, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 89}, {""action"": ""conversions"", ""x"": 74}]"
fish_cow_desert,4/2/15,40.98,7934,"[{""action"": ""conversions"", ""c"": 70}, {""action"": ""clicks"", ""x"": 45}, {""action"": ""clicks"", ""c"": 77}, {""a"": 47, ""action"": ""clicks""}, {""y"": 51, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 15}, {""action"": ""clicks"", ""z"": 14}]"
fish_cow_desert,4/3/15,23.98,2471,"[{""action"": ""clicks"", ""x"": 35}, {""y"": 13, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 93}, {""a"": 41, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 36}]"
fish_cow_desert,4/4/15,46.85,5792,"[{""action"": ""views"", ""x"": 25}, {""y"": 71, ""action"": ""views""}, {""action"": ""views"", ""b"": 36}, {""a"": 78, ""action"": ""views""}, {""action"": ""views"", ""z"": 9}, {""action"": ""views"", ""c"": 20}, {""action"": ""conversions"", ""z"": 32}, {""a"": 35, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 9}, {""action"": ""conversions"", ""b"": 50}, {""action"": ""clicks"", ""z"": 26}, {""y"": 59, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 69}, {""action"": ""clicks"", ""c"": 92}, {""action"": ""clicks"", ""b"": 8}, {""a"": 35, ""action"": ""clicks""}]"
fish_cow_desert,4/5/15,12.98,2431,"[{""action"": ""views"", ""x"": 32}, {""a"": 94, ""action"": ""views""}, {""action"": ""views"", ""b"": 4}, {""y"": 83, ""action"": ""views""}]"
fish_cow_desert,4/6/15,88.37,9314,"[{""a"": 7, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 75}, {""action"": ""clicks"", ""b"": 13}, {""action"": ""clicks"", ""x"": 74}, {""action"": ""conversions"", ""x"": 69}, {""action"": ""conversions"", ""z"": 14}, {""action"": ""conversions"", ""b"": 14}, {""y"": 60, ""action"": ""conversions""}]"
fish_cow_desert,4/7/15,32.75,4108,"[{""action"": ""clicks"", ""x"": 26}, {""y"": 10, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 96}, {""action"": ""conversions"", ""z"": 96}, {""action"": ""conversions"", ""c"": 2}, {""a"": 35, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 44}, {""y"": 11, ""action"": ""conversions""}, {""action"": ""views"", ""z"": 21}, {""y"": 2, ""action"": ""views""}, {""action"": ""views"", ""x"": 54}]"
fish_cow_desert,4/8/15,47.32,5831,"[{""action"": ""views"", ""b"": 10}, {""action"": ""views"", ""c"": 69}, {""a"": 48, ""action"": ""views""}, {""action"": ""views"", ""z"": 88}, {""action"": ""views"", ""x"": 74}, {""y"": 53, ""action"": ""views""}]"
fish_cow_desert,4/9/15,64.22,7608,"[{""action"": ""views"", ""z"": 25}, {""action"": ""conversions"", ""b"": 15}]"
fish_cow_desert,4/10/15,6.88,707,"[{""action"": ""conversions"", ""x"": 45}, {""a"": 38, ""action"": ""views""}, {""action"": ""views"", ""x"": 6}, {""action"": ""views"", ""b"": 96}, {""action"": ""views"", ""z"": 34}, {""action"": ""views"", ""c"": 71}, {""y"": 58, ""action"": ""views""}]"
fish_cow_jungle,1/1/15,70.76,8673,"[{""action"": ""conversions"", ""x"": 3}, {""action"": ""conversions"", ""b"": 85}, {""a"": 35, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 51}, {""action"": ""conversions"", ""c"": 39}, {""action"": ""clicks"", ""x"": 67}, {""action"": ""clicks"", ""z"": 61}, {""y"": 54, ""action"": ""clicks""}, {""a"": 99, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 75}]"
fish_cow_jungle,1/2/15,35.23,6442,"[{""a"": 21, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 46}, {""action"": ""conversions"", ""c"": 27}, {""action"": ""conversions"", ""x"": 2}, {""y"": 4, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 51}, {""y"": 58, ""action"": ""clicks""}, {""a"": 61, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 74}, {""y"": 67, ""action"": ""views""}, {""action"": ""views"", ""c"": 75}, {""action"": ""views"", ""b"": 33}]"
fish_cow_jungle,1/3/15,81.75,9636,"[{""action"": ""clicks"", ""b"": 70}, {""y"": 5, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 91}, {""action"": ""conversions"", ""x"": 52}]"
fish_cow_jungle,1/4/15,56.33,6544,"[{""action"": ""views"", ""c"": 61}, {""action"": ""conversions"", ""x"": 10}, {""a"": 26, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 95}, {""y"": 28, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 44}, {""action"": ""clicks"", ""c"": 16}, {""action"": ""clicks"", ""z"": 25}]"
fish_cow_jungle,1/5/15,54.24,9301,"[{""y"": 47, ""action"": ""clicks""}, {""a"": 61, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 42}, {""y"": 90, ""action"": ""views""}, {""action"": ""views"", ""c"": 40}, {""action"": ""views"", ""z"": 71}]"
fish_cow_jungle,1/6/15,26.23,4126,"[{""action"": ""views"", ""b"": 77}, {""action"": ""views"", ""x"": 55}, {""action"": ""clicks"", ""c"": 56}, {""a"": 43, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 46}, {""action"": ""clicks"", ""b"": 72}, {""y"": 31, ""action"": ""clicks""}]"
fish_cow_jungle,1/7/15,29.49,5876,"[{""action"": ""conversions"", ""z"": 58}, {""action"": ""conversions"", ""x"": 20}, {""action"": ""conversions"", ""b"": 21}, {""a"": 97, ""action"": ""conversions""}, {""y"": 4, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 85}]"
fish_cow_jungle,1/8/15,37.99,6265,"[{""action"": ""clicks"", ""b"": 50}, {""a"": 34, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 49}, {""action"": ""clicks"", ""c"": 45}, {""action"": ""clicks"", ""x"": 25}]"
fish_cow_jungle,1/9/15,32.25,4936,"[{""action"": ""views"", ""x"": 48}, {""action"": ""views"", ""b"": 54}, {""action"": ""views"", ""c"": 87}, {""y"": 71, ""action"": ""clicks""}, {""a"": 4, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 88}, {""action"": ""clicks"", ""c"": 52}, {""action"": ""clicks"", ""x"": 52}]"
fish_cow_jungle,1/10/15,32.93,3814,"[{""action"": ""conversions"", ""z"": 36}, {""a"": 37, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 83}, {""action"": ""clicks"", ""c"": 74}, {""action"": ""clicks"", ""z"": 80}, {""a"": 48, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 73}, {""action"": ""clicks"", ""x"": 33}, {""y"": 72, ""action"": ""clicks""}, {""action"": ""views"", ""b"": 57}, {""y"": 5, ""action"": ""views""}]"
fish_cow_jungle,1/11/15,82.18,9213,"[{""y"": 48, ""action"": ""clicks""}, {""a"": 32, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 11}, {""action"": ""views"", ""z"": 98}, {""action"": ""views"", ""x"": 51}, {""a"": 84, ""action"": ""views""}, {""y"": 83, ""action"": ""views""}]"
fish_cow_jungle,1/12/15,18.2,3095,"[{""action"": ""clicks"", ""b"": 85}, {""a"": 3, ""action"": ""views""}]"
fish_cow_jungle,1/13/15,50.43,5521,"[{""a"": 91, ""action"": ""conversions""}, {""y"": 97, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 3}, {""action"": ""conversions"", ""c"": 58}, {""action"": ""conversions"", ""b"": 66}]"
fish_cow_jungle,1/14/15,29.75,3634,"[{""action"": ""views"", ""x"": 1}, {""y"": 19, ""action"": ""views""}, {""action"": ""views"", ""c"": 57}, {""a"": 22, ""action"": ""views""}, {""action"": ""conversions"", ""x"": 2}, {""y"": 80, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 37}, {""a"": 35, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 8}]"
fish_cow_jungle,1/15/15,3.91,395,"[{""y"": 54, ""action"": ""conversions""}]"
fish_cow_jungle,1/16/15,2.23,245,"[{""action"": ""views"", ""c"": 4}, {""y"": 28, ""action"": ""views""}, {""a"": 64, ""action"": ""views""}, {""action"": ""views"", ""z"": 92}, {""action"": ""conversions"", ""b"": 47}, {""a"": 2, ""action"": ""conversions""}, {""y"": 97, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 83}, {""action"": ""conversions"", ""z"": 97}, {""action"": ""conversions"", ""c"": 18}]"
fish_cow_jungle,1/17/15,40.46,4091,"[{""y"": 60, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 43}, {""a"": 58, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 70}, {""action"": ""conversions"", ""c"": 40}, {""action"": ""views"", ""x"": 23}, {""y"": 41, ""action"": ""views""}, {""action"": ""views"", ""b"": 94}, {""a"": 63, ""action"": ""views""}]"
fish_cow_jungle,1/18/15,41.07,5657,"[{""action"": ""conversions"", ""x"": 26}, {""action"": ""conversions"", ""c"": 24}, {""y"": 12, ""action"": ""conversions""}, {""action"": ""clicks"", ""c"": 25}, {""action"": ""views"", ""x"": 42}, {""y"": 70, ""action"": ""views""}, {""a"": 45, ""action"": ""views""}, {""action"": ""views"", ""b"": 90}, {""action"": ""views"", ""c"": 65}]"
fish_cow_jungle,1/19/15,44.02,5232,"[{""action"": ""views"", ""x"": 96}, {""action"": ""views"", ""z"": 47}, {""a"": 2, ""action"": ""views""}, {""y"": 47, ""action"": ""views""}, {""y"": 36, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 20}, {""action"": ""clicks"", ""x"": 79}]"
fish_cow_jungle,1/20/15,9.27,1622,"[{""action"": ""views"", ""z"": 15}, {""action"": ""views"", ""b"": 27}, {""action"": ""views"", ""c"": 49}, {""y"": 76, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 99}, {""action"": ""conversions"", ""z"": 33}, {""action"": ""clicks"", ""x"": 38}, {""action"": ""clicks"", ""z"": 95}]"
fish_cow_jungle,1/21/15,29,3839,"[{""action"": ""views"", ""x"": 26}]"
fish_cow_jungle,1/22/15,54.86,8128,"[{""action"": ""views"", ""x"": 13}, {""action"": ""conversions"", ""x"": 89}, {""action"": ""conversions"", ""c"": 7}, {""action"": ""conversions"", ""b"": 48}, {""a"": 48, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 3}]"
fish_cow_jungle,1/23/15,15.74,1669,"[{""a"": 60, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 34}, {""action"": ""clicks"", ""b"": 26}, {""action"": ""clicks"", ""z"": 5}]"
fish_cow_jungle,1/24/15,50.9,7890,"[{""action"": ""clicks"", ""x"": 51}, {""a"": 17, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 57}, {""action"": ""views"", ""z"": 6}]"
fish_cow_jungle,1/25/15,13.34,2357,"[{""action"": ""conversions"", ""x"": 25}, {""action"": ""conversions"", ""z"": 11}, {""y"": 76, ""action"": ""clicks""}, {""a"": 84, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 96}, {""action"": ""clicks"", ""b"": 4}, {""action"": ""clicks"", ""c"": 19}]"
fish_cow_jungle,1/26/15,35.12,6672,"[{""action"": ""conversions"", ""c"": 6}, {""a"": 24, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 63}, {""action"": ""conversions"", ""z"": 94}]"
fish_cow_jungle,1/27/15,29.58,3576,"[{""action"": ""conversions"", ""c"": 35}, {""y"": 75, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 68}, {""action"": ""conversions"", ""x"": 42}, {""a"": 88, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 83}]"
fish_cow_jungle,1/28/15,28.15,3127,"[{""action"": ""conversions"", ""b"": 24}, {""action"": ""conversions"", ""z"": 17}, {""y"": 14, ""action"": ""conversions""}, {""a"": 20, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 27}, {""action"": ""conversions"", ""c"": 31}]"
fish_cow_jungle,1/29/15,93.64,9579,"[{""action"": ""conversions"", ""z"": 15}, {""a"": 1, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 79}, {""y"": 40, ""action"": ""conversions""}]"
fish_cow_jungle,1/30/15,35.29,3772,"[{""action"": ""conversions"", ""b"": 93}, {""action"": ""conversions"", ""z"": 42}, {""y"": 71, ""action"": ""views""}, {""action"": ""views"", ""z"": 40}, {""a"": 89, ""action"": ""views""}, {""action"": ""views"", ""b"": 25}]"
fish_cow_jungle,1/31/15,17.8,1886,"[{""a"": 21, ""action"": ""views""}, {""action"": ""views"", ""b"": 44}, {""action"": ""conversions"", ""z"": 9}, {""y"": 37, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 16}, {""action"": ""conversions"", ""b"": 28}, {""a"": 32, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 8}]"
fish_cow_jungle,2/1/15,18.24,2554,"[{""a"": 82, ""action"": ""views""}, {""action"": ""views"", ""x"": 17}, {""action"": ""views"", ""z"": 14}, {""action"": ""views"", ""c"": 27}, {""action"": ""conversions"", ""b"": 70}, {""action"": ""conversions"", ""z"": 57}, {""action"": ""conversions"", ""x"": 9}, {""action"": ""clicks"", ""x"": 9}, {""a"": 14, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 61}, {""y"": 78, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 31}, {""action"": ""clicks"", ""z"": 82}]"
fish_cow_jungle,2/2/15,30.34,3472,"[{""action"": ""conversions"", ""c"": 78}, {""action"": ""conversions"", ""b"": 51}, {""action"": ""conversions"", ""x"": 41}, {""action"": ""conversions"", ""z"": 88}, {""y"": 71, ""action"": ""conversions""}, {""a"": 52, ""action"": ""conversions""}, {""action"": ""views"", ""z"": 64}]"
fish_cow_jungle,2/3/15,82.69,9241,"[{""a"": 19, ""action"": ""views""}, {""action"": ""views"", ""x"": 60}, {""action"": ""views"", ""z"": 83}, {""y"": 39, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 95}, {""action"": ""clicks"", ""z"": 61}, {""action"": ""clicks"", ""x"": 7}, {""action"": ""clicks"", ""b"": 16}, {""action"": ""conversions"", ""x"": 34}]"
fish_cow_jungle,2/4/15,2.48,308,"[{""action"": ""clicks"", ""b"": 30}, {""a"": 1, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 13}, {""y"": 42, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 53}, {""action"": ""clicks"", ""x"": 58}, {""y"": 4, ""action"": ""views""}]"
fish_cow_jungle,2/5/15,68.48,7702,"[{""a"": 19, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 78}, {""action"": ""clicks"", ""b"": 34}, {""action"": ""clicks"", ""z"": 21}, {""action"": ""clicks"", ""c"": 50}, {""y"": 29, ""action"": ""clicks""}]"
fish_cow_jungle,2/6/15,43.08,5246,"[{""action"": ""views"", ""x"": 79}]"
fish_cow_jungle,2/7/15,46.44,5749,"[{""action"": ""clicks"", ""x"": 67}, {""action"": ""clicks"", ""z"": 33}, {""a"": 26, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 58}, {""y"": 71, ""action"": ""clicks""}, {""action"": ""conversions"", ""c"": 8}, {""action"": ""conversions"", ""b"": 93}, {""y"": 79, ""action"": ""conversions""}, {""a"": 98, ""action"": ""conversions""}]"
fish_cow_jungle,2/8/15,32.35,3671,"[{""action"": ""conversions"", ""c"": 8}, {""action"": ""conversions"", ""b"": 52}, {""action"": ""conversions"", ""x"": 4}, {""a"": 34, ""action"": ""conversions""}]"
fish_cow_jungle,2/9/15,63.05,7588,"[{""action"": ""clicks"", ""b"": 4}, {""action"": ""clicks"", ""x"": 3}]"
fish_cow_jungle,2/10/15,31.31,4868,"[{""y"": 84, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 73}, {""action"": ""clicks"", ""b"": 53}, {""a"": 96, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 61}, {""action"": ""views"", ""z"": 99}, {""a"": 21, ""action"": ""views""}, {""y"": 31, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 28}, {""action"": ""conversions"", ""c"": 42}, {""action"": ""conversions"", ""z"": 84}, {""a"": 71, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 26}]"
fish_cow_jungle,2/11/15,89.01,9667,"[{""action"": ""views"", ""b"": 73}, {""action"": ""views"", ""x"": 50}, {""a"": 51, ""action"": ""views""}, {""action"": ""views"", ""z"": 96}, {""action"": ""views"", ""c"": 82}, {""y"": 67, ""action"": ""views""}]"
fish_cow_jungle,2/12/15,31.36,3556,"[{""action"": ""conversions"", ""x"": 45}, {""action"": ""conversions"", ""b"": 20}, {""a"": 42, ""action"": ""conversions""}, {""y"": 43, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 52}]"
fish_cow_jungle,2/13/15,23.69,3064,"[{""action"": ""views"", ""c"": 14}]"
fish_cow_jungle,2/14/15,37.18,4431,"[{""y"": 87, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 56}, {""action"": ""conversions"", ""x"": 65}, {""action"": ""conversions"", ""b"": 14}, {""a"": 99, ""action"": ""conversions""}]"
fish_cow_jungle,2/15/15,6.47,873,"[{""action"": ""clicks"", ""c"": 39}, {""a"": 70, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 52}, {""y"": 65, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 24}, {""action"": ""conversions"", ""x"": 44}, {""action"": ""conversions"", ""b"": 34}]"
fish_cow_jungle,2/16/15,42.68,6289,"[{""action"": ""views"", ""x"": 22}, {""action"": ""views"", ""c"": 58}, {""y"": 35, ""action"": ""views""}, {""y"": 68, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 79}, {""action"": ""conversions"", ""b"": 67}, {""action"": ""conversions"", ""x"": 54}, {""action"": ""conversions"", ""c"": 70}, {""action"": ""clicks"", ""c"": 4}, {""y"": 98, ""action"": ""clicks""}, {""a"": 19, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 66}, {""action"": ""clicks"", ""x"": 58}, {""action"": ""clicks"", ""z"": 83}]"
fish_cow_jungle,2/17/15,33.64,4048,"[{""action"": ""clicks"", ""b"": 88}, {""action"": ""clicks"", ""z"": 30}, {""a"": 79, ""action"": ""clicks""}, {""y"": 18, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 24}, {""action"": ""clicks"", ""x"": 61}, {""action"": ""views"", ""b"": 43}, {""a"": 51, ""action"": ""views""}, {""action"": ""views"", ""c"": 54}, {""action"": ""views"", ""z"": 9}, {""action"": ""conversions"", ""c"": 21}]"
fish_cow_jungle,2/18/15,42.76,5642,"[{""action"": ""clicks"", ""z"": 40}, {""y"": 81, ""action"": ""clicks""}]"
fish_cow_jungle,2/19/15,68.21,9104,"[{""action"": ""views"", ""x"": 7}, {""a"": 81, ""action"": ""views""}, {""y"": 40, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 88}, {""action"": ""clicks"", ""x"": 100}]"
fish_cow_jungle,2/20/15,1.13,173,"[{""y"": 82, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 61}, {""action"": ""conversions"", ""x"": 20}, {""action"": ""conversions"", ""c"": 99}, {""action"": ""conversions"", ""z"": 49}, {""a"": 82, ""action"": ""conversions""}]"
fish_cow_jungle,2/21/15,38.68,5561,"[{""a"": 56, ""action"": ""views""}, {""y"": 74, ""action"": ""views""}, {""action"": ""views"", ""b"": 21}, {""action"": ""conversions"", ""z"": 78}, {""action"": ""conversions"", ""b"": 3}, {""action"": ""conversions"", ""x"": 84}]"
fish_cow_jungle,2/22/15,5.05,691,"[{""action"": ""views"", ""x"": 40}, {""action"": ""views"", ""c"": 57}, {""action"": ""views"", ""b"": 57}, {""a"": 9, ""action"": ""views""}, {""action"": ""views"", ""z"": 79}, {""action"": ""conversions"", ""x"": 81}, {""action"": ""conversions"", ""c"": 98}, {""a"": 98, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 31}]"
fish_cow_jungle,2/23/15,34.08,4382,"[{""a"": 60, ""action"": ""clicks""}, {""y"": 40, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 91}, {""action"": ""clicks"", ""z"": 14}]"
fish_cow_jungle,2/24/15,9.76,1633,"[{""action"": ""views"", ""b"": 38}, {""action"": ""conversions"", ""z"": 57}, {""action"": ""conversions"", ""x"": 33}, {""a"": 16, ""action"": ""conversions""}, {""y"": 21, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 85}, {""action"": ""conversions"", ""c"": 84}, {""action"": ""clicks"", ""x"": 76}]"
