PRODUCT_ID,FISCAL_MONTH_END_DT,GROSS_SALES_QTY,NET_SALES_QTY
156974,24 12 2017,29729,28184
939292,30 07 2017,29088,24478
939292,27 08 2017,28433,24101
939292,25 06 2017,29405,24817
939292,31 03 2019,28572,24342
939292,29 04 2018,29565,24903
939292,26 11 2017,25946,21555
939292,26 02 2017,22417,19309
939292,23 09 2018,25788,21709
939292,28 10 2018,31282,26424
939292,3 11 2019,29097,24743
939292,24 09 2017,31559,26641
939292,26 08 2018,27389,22852
939292,3 02 2019,19571,16533
939292,29 12 2019,19341,16048
939292,23 12 2018,26645,22619
939292,1 09 2019,27566,23376
939292,4 08 2019,25429,21070
939292,25 02 2018,14864,12490
939292,24 06 2018,30605,25693
939292,29 07 2018,26747,22274
939292,25 11 2018,28334,23621
939292,25 03 2018,23834,20364
939292,3 03 2019,20573,17659
939292,30 06 2019,27968,23551
939292,2 06 2019,31030,25730
939292,30 04 2017,28047,24054
939292,28 05 2017,30296,25867
939292,28 01 2018,12069,10012
939292,1 12 2019,25682,20811
939292,29 10 2017,30607,25317
939292,24 12 2017,19300,15916
939292,2 02 2020,20665,17195
939292,27 05 2018,32387,27145
939292,29 09 2019,27966,23577
939292,5 05 2019,29739,25461
939292,26 03 2017,22924,19565
253992,27 08 2017,536,451
253992,28 10 2018,333,288
253992,29 10 2017,548,456
253992,26 08 2018,604,506
253992,30 07 2017,555,461
253992,28 01 2018,573,471
253992,31 03 2019,0,0
253992,26 03 2017,599,502
253992,23 09 2018,517,421
253992,30 04 2017,587,493
253992,30 06 2019,0,0
253992,3 11 2019,0,0
253992,29 07 2018,518,428
253992,2 06 2019,0,0
253992,3 02 2019,1,-4
253992,26 11 2017,548,462
253992,2 02 2020,0,0
253992,25 02 2018,541,450
253992,23 12 2018,5,-4
253992,24 09 2017,531,447
253992,24 06 2018,511,424
253992,1 09 2019,0,0
253992,28 05 2017,570,476
253992,4 08 2019,0,0
253992,24 12 2017,576,483
253992,3 03 2019,0,0
253992,25 03 2018,563,476
253992,1 12 2019,0,0
253992,27 05 2018,531,436
253992,29 09 2019,0,0
253992,26 02 2017,589,489
253992,25 11 2018,108,87
253992,25 06 2017,520,435
253992,29 12 2019,0,0
253992,5 05 2019,0,0
253992,29 04 2018,553,463
1004084314,4 08 2019,2018,1961
1004084314,30 06 2019,5082,4968
1004084314,5 05 2019,34782,34687
1004084314,2 02 2020,511,495
1004084314,1 12 2019,787,771
1004084314,1 09 2019,1131,1095
1004084314,3 02 2019,0,0
1004084314,2 06 2019,50449,50094
1004084314,29 12 2019,596,581
1004084314,23 12 2018,0,0
1004084314,3 03 2019,0,0
1004084314,29 09 2019,787,762
1004084314,3 11 2019,904,881
1004084314,31 03 2019,1,1
1001197570,29 10 2017,1,1
1001197570,24 09 2017,1,1
1001197570,25 02 2018,1,1
1001197570,27 08 2017,0,0
1001197570,29 12 2019,204,182
1001197570,26 02 2017,1,1
1001197570,25 06 2017,0,0
1001197570,30 06 2019,0,0
1001197570,4 08 2019,0,0
1001197570,26 11 2017,0,0
1001197570,24 12 2017,1,1
1001197570,26 03 2017,0,0
1001197570,27 05 2018,0,0
1001197570,30 07 2017,0,0
1001197570,29 09 2019,52,50
1001197570,25 03 2018,0,0
1001197570,29 04 2018,0,0
1001197570,2 02 2020,193,159
1001197570,1 09 2019,9,9
1001197570,1 12 2019,485,450
1001197570,3 11 2019,196,191
1001197570,28 05 2017,0,0
1001197570,28 01 2018,1,1
1001197570,30 04 2017,0,0
1000034882,23 09 2018,457,362
1000034882,1 09 2019,483,382
1000034882,2 06 2019,526,421
1000034882,26 11 2017,502,408
1000034882,26 02 2017,574,466
1000034882,4 08 2019,551,448
1000034882,30 06 2019,567,453
1000034882,28 05 2017,526,407
1000034882,30 07 2017,536,433
1000034882,27 08 2017,530,423
1000034882,28 10 2018,481,387
1000034882,2 02 2020,430,338
1000034882,3 11 2019,483,378
1000034882,3 03 2019,588,466
1000034882,30 04 2017,551,437
1000034882,31 03 2019,605,478
1000034882,29 12 2019,421,321
1000034882,1 12 2019,467,370
1000034882,26 08 2018,480,377
1000034882,24 12 2017,491,392
1000034882,27 05 2018,490,392
1000034882,24 09 2017,464,351
1000034882,26 03 2017,619,504
1000034882,5 05 2019,565,456
1000034882,25 11 2018,456,361
1000034882,25 06 2017,543,431
1000034882,3 02 2019,489,387
1000034882,24 06 2018,465,362
1000034882,29 10 2017,480,386
1000034882,29 09 2019,486,384
1000034882,23 12 2018,460,368
1000034882,29 07 2018,511,413
1000034882,28 01 2018,513,424
1000034882,25 03 2018,513,423
1000034882,29 04 2018,497,394
1000034882,25 02 2018,560,442
1002508086,28 10 2018,595,554
1002508086,27 05 2018,1,0
1002508086,29 07 2018,1,1
1002508086,31 03 2019,35,20
1002508086,1 09 2019,23,20
1002508086,30 06 2019,2,2
1002508086,3 02 2019,778,708
1002508086,25 03 2018,153,130
1002508086,25 06 2017,100000,0
1002508086,23 09 2018,59,55
1002508086,26 08 2018,23,22
1002508086,3 11 2019,660,617
1002508086,23 12 2018,650,580
1002508086,24 09 2017,49,47
1002508086,26 11 2017,594,553
1002508086,24 12 2017,920,861
1002508086,30 04 2017,0,0
1002508086,29 04 2018,14,10
1002508086,24 06 2018,2,1
1002508086,1 12 2019,1398,1305
1002508086,28 05 2017,0,0
1002508086,2 06 2019,2,1
1002508086,2 02 2020,421,374
1002508086,3 03 2019,233,190
1002508086,28 01 2018,742,678
1002508086,29 09 2019,81,77
1002508086,4 08 2019,3,2
1002508086,25 11 2018,1101,1023
1002508086,30 07 2017,0,0
1002508086,29 10 2017,442,413
1002508086,27 08 2017,0,0
1002508086,25 02 2018,152,129
1002508086,29 12 2019,1079,978
1002508086,5 05 2019,5,2
1002681565,29 04 2018,13393,11612
1002681565,30 07 2017,2,2
1002681565,23 12 2018,12633,10620
1002681565,26 08 2018,13365,11386
1002681565,5 05 2019,17573,14778
1002681565,2 02 2020,34863,30101
1002681565,28 10 2018,12479,10544
1002681565,28 01 2018,4885,4314
1002681565,24 06 2018,12780,10841
1002681565,24 12 2017,4781,4200
1002681565,3 03 2019,17608,15055
1002681565,2 06 2019,18007,15039
1002681565,25 11 2018,12558,10580
1002681565,29 07 2018,12783,10645
1002681565,23 09 2018,12529,10536
1002681565,31 03 2019,18068,15286
1002681565,26 11 2017,3891,3468
1002681565,4 08 2019,18411,15560
1002681565,3 11 2019,26037,22424
1002681565,24 09 2017,40,35
1002681565,25 02 2018,6288,5469
1002681565,29 09 2019,21762,18605
1002681565,27 05 2018,13367,11327
1002681565,27 08 2017,2,2
1002681565,29 12 2019,27313,23151
1002681565,30 06 2019,17814,15017
1002681565,3 02 2019,14413,12340
1002681565,1 12 2019,29401,25093
1002681565,25 03 2018,10971,9540
1002681565,1 09 2019,20169,16902
1002681565,29 10 2017,1607,1509
627146,30 07 2017,12735,11968
627146,28 10 2018,10832,10216
627146,27 08 2017,12320,11583
627146,26 11 2017,9554,8956
627146,29 09 2019,12601,11880
627146,27 05 2018,12986,12278
627146,3 02 2019,7800,7342
627146,28 05 2017,12867,12157
627146,1 12 2019,9437,8833
627146,24 09 2017,11495,10866
627146,28 01 2018,6573,6154
627146,25 03 2018,9551,9037
627146,26 03 2017,10564,9963
627146,2 06 2019,13801,12976
627146,3 11 2019,11227,10552
627146,25 02 2018,8485,8010
627146,25 11 2018,9406,8780
627146,29 10 2017,10901,10295
627146,26 08 2018,11621,10975
627146,24 06 2018,12537,11740
627146,5 05 2019,12559,11798
627146,29 12 2019,7217,6717
627146,4 08 2019,12954,12207
627146,25 06 2017,12797,12027
627146,29 07 2018,12395,11680
627146,30 06 2019,13045,12262
627146,23 12 2018,7570,7089
627146,3 03 2019,8840,8293
627146,26 02 2017,9428,8905
627146,23 09 2018,10834,10158
627146,29 04 2018,11172,10534
627146,30 04 2017,12268,11604
627146,31 03 2019,11298,10671
627146,1 09 2019,12758,12020
627146,2 02 2020,8154,7658
627146,24 12 2017,7687,7181
785941,24 06 2018,39527,33556
785941,27 05 2018,37542,32376
785941,1 09 2019,35075,29691
785941,29 12 2019,26457,22471
785941,25 06 2017,54483,47218
785941,29 09 2019,37386,32017
785941,24 12 2017,23423,19620
785941,29 07 2018,40615,35422
785941,25 03 2018,33935,27541
785941,31 03 2019,33437,29162
785941,27 08 2017,44544,39109
785941,26 03 2017,29009,25105
785941,30 04 2017,45758,37843
785941,23 09 2018,39371,33708
785941,28 05 2017,55998,48320
785941,2 02 2020,25331,21655
785941,30 06 2019,39247,34206
785941,30 07 2017,48357,41869
785941,25 11 2018,33210,28243
785941,26 11 2017,34086,27513
785941,26 02 2017,30498,25356
785941,3 11 2019,38393,33302
785941,5 05 2019,35697,30690
785941,3 03 2019,23199,19670
785941,25 02 2018,18984,16580
785941,28 10 2018,40642,34034
785941,24 09 2017,48609,42673
785941,29 10 2017,42197,36138
785941,3 02 2019,22966,19933
785941,28 01 2018,15575,13259
785941,1 12 2019,33408,28279
785941,26 08 2018,37388,32208
785941,23 12 2018,31380,25765
785941,2 06 2019,37692,32321
785941,29 04 2018,33869,29619
785941,4 08 2019,37762,32724
310811,26 11 2017,7925,7567
310811,2 06 2019,9677,9257
310811,24 09 2017,8484,7969
310811,25 06 2017,7642,7315
310811,29 12 2019,10069,9624
310811,26 08 2018,8385,8017
310811,31 03 2019,9607,9150
310811,25 03 2018,7693,7351
310811,3 11 2019,11500,10986
310811,28 01 2018,6438,6161
310811,28 05 2017,7685,7340
310811,2 02 2020,10237,9802
310811,3 03 2019,9156,8772
310811,24 06 2018,8104,7748
310811,24 12 2017,7688,7354
310811,26 03 2017,6758,6482
310811,23 12 2018,9063,8666
310811,29 10 2017,8124,7753
310811,29 07 2018,8359,7957
310811,26 02 2017,6391,6144
310811,29 04 2018,7659,7291
310811,27 05 2018,7846,7519
310811,5 05 2019,9547,9106
310811,1 09 2019,10447,10004
310811,27 08 2017,7767,7419
310811,29 09 2019,10491,9974
310811,3 02 2019,8265,7920
310811,4 08 2019,10037,9584
310811,23 09 2018,8713,8312
310811,30 04 2017,7342,7025
310811,25 11 2018,9159,8767
310811,25 02 2018,7235,6923
310811,30 06 2019,9859,9390
310811,30 07 2017,7757,7412
310811,1 12 2019,11282,10808
310811,28 10 2018,9136,8738
628961,23 12 2018,9851,9436
628961,26 11 2017,11249,10741
628961,30 06 2019,13384,12867
628961,4 08 2019,13689,13152
628961,28 01 2018,9164,8827
628961,24 12 2017,10244,9755
628961,26 08 2018,14274,13715
628961,25 03 2018,12772,12281
628961,29 10 2017,13869,13337
628961,31 03 2019,12309,11883
628961,23 09 2018,13485,12952
628961,27 05 2018,15139,14568
628961,5 05 2019,13381,12879
628961,24 09 2017,12891,12381
628961,29 09 2019,14426,13907
628961,29 07 2018,13898,13326
628961,29 12 2019,10187,9796
628961,28 10 2018,12891,12348
628961,25 02 2018,12036,11621
628961,29 04 2018,14229,13620
628961,1 12 2019,11428,10952
628961,25 11 2018,10195,9695
628961,26 03 2017,12345,11895
628961,26 02 2017,11391,10959
628961,2 06 2019,14334,13789
628961,1 09 2019,14818,14260
628961,30 04 2017,13557,13043
628961,25 06 2017,13507,12938
628961,2 02 2020,11689,11330
628961,24 06 2018,14398,13806
628961,28 05 2017,14205,13661
628961,27 08 2017,13413,12915
628961,3 11 2019,14355,13839
628961,3 02 2019,9182,8843
628961,3 03 2019,10570,10197
628961,30 07 2017,13237,12701
758697,30 07 2017,2649,2614
758697,26 03 2017,2464,2431
758697,23 12 2018,2852,2797
758697,30 06 2019,3597,3521
758697,3 11 2019,3636,3580
758697,1 09 2019,3563,3507
758697,24 09 2017,2968,2931
758697,29 10 2017,2955,2894
758697,4 08 2019,3292,3250
758697,29 04 2018,2782,2740
758697,25 02 2018,2331,2296
758697,2 06 2019,3377,3319
758697,1 12 2019,3393,3348
758697,27 05 2018,2854,2813
758697,25 11 2018,3015,2973
758697,28 01 2018,2150,2102
758697,31 03 2019,3176,3126
758697,28 05 2017,2782,2744
758697,26 02 2017,2206,2174
758697,2 02 2020,2644,2611
758697,25 03 2018,2593,2553
758697,5 05 2019,3413,3357
758697,27 08 2017,2686,2655
758697,29 12 2019,2789,2753
758697,24 06 2018,2951,2910
758697,28 10 2018,3077,3039
758697,3 02 2019,1865,1831
758697,25 06 2017,2828,2793
758697,26 11 2017,2909,2848
758697,3 03 2019,2487,2446
758697,29 07 2018,2704,2672
758697,26 08 2018,2872,2844
758697,29 09 2019,3557,3516
758697,24 12 2017,2786,2732
758697,23 09 2018,2889,2846
758697,30 04 2017,2694,2659
305876,23 09 2018,5669,5538
305876,3 11 2019,7327,7192
305876,30 04 2017,6283,6134
305876,29 10 2017,6420,6290
305876,29 04 2018,6333,6204
305876,3 03 2019,6249,6112
305876,1 09 2019,6835,6707
305876,31 03 2019,6302,6179
305876,25 06 2017,6988,6853
305876,28 10 2018,6208,6083
305876,26 02 2017,5080,4994
305876,29 09 2019,6839,6716
305876,27 05 2018,7179,7052
305876,27 08 2017,5820,5688
305876,24 06 2018,6923,6799
305876,25 11 2018,6511,6380
305876,26 08 2018,5682,5568
305876,30 06 2019,7607,7448
305876,28 05 2017,6795,6659
305876,24 09 2017,6428,6305
305876,26 03 2017,5581,5484
305876,28 01 2018,5126,5005
305876,24 12 2017,7607,7431
305876,25 02 2018,5214,5114
305876,5 05 2019,7221,7091
305876,29 07 2018,6073,5958
305876,23 12 2018,6730,6575
305876,30 07 2017,6458,6317
305876,2 06 2019,7540,7410
305876,3 02 2019,5085,4971
305876,25 03 2018,5668,5554
305876,26 11 2017,7275,7137
305876,29 12 2019,6671,6534
305876,1 12 2019,7816,7676
305876,2 02 2020,5580,5464
305876,4 08 2019,7017,6898
1002226800,3 02 2019,2625,2564
1002226800,29 10 2017,3026,2982
1002226800,30 04 2017,0,0
1002226800,23 12 2018,4987,4877
1002226800,27 05 2018,5197,5114
1002226800,29 04 2018,4838,4746
1002226800,28 01 2018,3650,3578
1002226800,30 06 2019,7599,7462
1002226800,2 06 2019,7309,7176
1002226800,25 03 2018,4231,4162
1002226800,24 09 2017,1247,1225
1002226800,24 06 2018,5877,5781
1002226800,1 12 2019,6022,5918
1002226800,1 09 2019,5916,5808
1002226800,3 03 2019,3674,3608
1002226800,3 11 2019,5525,5423
1002226800,29 12 2019,5430,5309
1002226800,30 07 2017,1185,1175
1002226800,31 03 2019,5302,5210
1002226800,26 03 2017,0,0
1002226800,28 10 2018,4737,4646
1002226800,28 05 2017,0,0
1002226800,29 09 2019,5191,5080
1002226800,25 06 2017,77,76
1002226800,4 08 2019,6967,6841
1002226800,27 08 2017,2057,2027
1002226800,24 12 2017,4420,4339
1002226800,25 02 2018,3777,3700
1002226800,26 08 2018,5259,5158
1002226800,25 11 2018,5043,4951
1002226800,23 09 2018,4722,4636
1002226800,2 02 2020,4082,4005
1002226800,29 07 2018,5675,5574
1002226800,26 11 2017,3997,3943
1002226800,26 02 2017,0,0
1002226800,5 05 2019,6637,6528
346116,26 08 2018,0,0
346116,1 12 2019,0,0
346116,27 08 2017,0,0
346116,25 06 2017,0,0
346116,3 11 2019,0,0
346116,30 07 2017,0,0
346116,28 01 2018,0,0
346116,28 10 2018,0,0
346116,4 08 2019,0,0
346116,25 11 2018,0,0
346116,29 04 2018,0,0
346116,30 04 2017,0,0
346116,5 05 2019,0,0
346116,29 12 2019,0,0
346116,26 11 2017,0,0
346116,30 06 2019,0,0
346116,29 07 2018,0,0
346116,1 09 2019,0,0
346116,27 05 2018,0,0
346116,2 02 2020,0,0
346116,29 10 2017,0,0
346116,3 02 2019,0,0
346116,24 06 2018,0,0
346116,3 03 2019,0,0
346116,28 05 2017,0,0
346116,25 02 2018,0,0
346116,23 09 2018,0,0
346116,26 03 2017,0,0
346116,31 03 2019,0,0
346116,24 12 2017,0,0
346116,29 09 2019,0,0
346116,24 09 2017,0,0
346116,23 12 2018,0,0
346116,26 02 2017,0,0
346116,25 03 2018,0,0
346116,2 06 2019,0,0
1001197680,1 09 2019,7741,6466
1001197680,29 07 2018,5783,4738
1001197680,1 12 2019,9656,7921
1001197680,23 09 2018,8891,7596
1001197680,28 10 2018,9386,8050
1001197680,24 09 2017,9704,8262
1001197680,4 08 2019,8024,6673
1001197680,29 10 2017,9563,8048
1001197680,2 02 2020,5804,4648
1001197680,24 06 2018,6295,4974
1001197680,26 08 2018,6232,5027
1001197680,23 12 2018,6106,4918
1001197680,24 12 2017,5893,4748
1001197680,26 02 2017,5307,4369
1001197680,30 04 2017,6770,5748
1001197680,27 05 2018,6281,4648
1001197680,30 07 2017,7521,6218
1001197680,5 05 2019,7807,6482
1001197680,25 06 2017,6686,5577
1001197680,25 11 2018,8106,6604
1001197680,26 03 2017,7029,5769
1001197680,28 05 2017,8293,6778
1001197680,26 11 2017,7941,6382
1001197680,29 12 2019,5819,4846
1001197680,31 03 2019,7204,6119
1001197680,25 02 2018,4350,3603
1001197680,29 04 2018,6435,5404
1001197680,27 08 2017,7961,6531
1001197680,2 06 2019,7135,5978
1001197680,3 02 2019,4473,3593
1001197680,28 01 2018,4739,3919
1001197680,30 06 2019,7112,6033
1001197680,29 09 2019,9002,7690
1001197680,25 03 2018,4236,3557
1001197680,3 11 2019,9773,8210
1001197680,3 03 2019,4695,3865
1002500361,25 06 2017,0,0
1002500361,3 11 2019,2,2
1002500361,25 03 2018,125,108
1002500361,28 10 2018,34,33
1002500361,26 08 2018,11,10
1002500361,23 12 2018,131,98
1002500361,30 07 2017,0,0
1002500361,24 12 2017,435,407
1002500361,2 02 2020,5,5
1002500361,30 04 2017,0,0
1002500361,28 05 2017,0,0
1002500361,31 03 2019,5,2
1002500361,26 11 2017,240,225
1002500361,2 06 2019,0,0
1002500361,23 09 2018,24,22
1002500361,25 02 2018,101,87
1002500361,27 05 2018,6,5
1002500361,29 09 2019,1,1
1002500361,24 06 2018,3,2
1002500361,29 04 2018,14,12
1002500361,25 11 2018,669,628
1002500361,27 08 2017,9,7
1002500361,1 12 2019,7,6
1002500361,3 03 2019,42,31
1002500361,29 10 2017,128,121
1002500361,5 05 2019,1,1
1002500361,3 02 2019,54,40
1002500361,29 12 2019,5,5
1002500361,30 06 2019,1,1
1002500361,28 01 2018,502,457
1002500361,1 09 2019,0,0
1002500361,24 09 2017,61,57
1002500361,29 07 2018,6,6
1002500361,4 08 2019,1,1
122346,1 12 2019,5134,4923
122346,31 03 2019,5689,5447
122346,30 06 2019,5461,5241
122346,30 07 2017,5320,5121
122346,26 11 2017,5546,5281
122346,24 12 2017,6035,5822
122346,4 08 2019,5359,5104
122346,1 09 2019,5418,5114
122346,2 02 2020,5309,5079
122346,3 03 2019,5599,5346
122346,23 12 2018,5792,5566
122346,29 09 2019,4944,4684
122346,24 06 2018,5292,5071
122346,26 03 2017,5088,4898
122346,28 10 2018,4921,4711
122346,25 02 2018,5283,5095
122346,29 07 2018,5327,5112
122346,27 05 2018,5201,4973
122346,3 02 2019,5344,5120
122346,25 06 2017,5300,5119
122346,27 08 2017,5045,4856
122346,28 05 2017,4977,4777
122346,26 08 2018,5186,4977
122346,26 02 2017,4880,4693
122346,2 06 2019,5047,4821
122346,29 04 2018,5418,5204
122346,23 09 2018,5079,4848
122346,28 01 2018,5009,4812
122346,5 05 2019,5221,4980
122346,3 11 2019,4660,4454
122346,24 09 2017,5579,5281
122346,29 12 2019,5296,5086
122346,29 10 2017,5004,4802
122346,25 11 2018,5359,5137
122346,25 03 2018,5447,5237
122346,30 04 2017,4836,4635
785277,26 03 2017,31232,26562
785277,31 03 2019,48604,42052
785277,3 02 2019,34146,29104
785277,3 11 2019,56630,47763
785277,26 11 2017,37588,31586
785277,29 07 2018,45497,38379
785277,29 10 2017,42585,35730
785277,23 09 2018,48602,41570
785277,1 09 2019,52341,44692
785277,3 03 2019,36208,31345
785277,25 03 2018,34577,29487
785277,25 02 2018,20704,17841
785277,24 06 2018,48844,41674
785277,23 12 2018,45955,38688
785277,24 09 2017,45363,38970
785277,26 08 2018,47448,40627
785277,24 12 2017,27450,23450
785277,1 12 2019,48538,40231
785277,27 08 2017,38195,32708
785277,29 12 2019,36001,30023
785277,26 02 2017,27978,24286
785277,4 08 2019,49289,42098
785277,5 05 2019,55638,48098
785277,25 06 2017,46063,39127
785277,29 04 2018,44309,38051
785277,27 05 2018,46630,39483
785277,2 02 2020,39717,34036
785277,30 04 2017,40295,34515
785277,30 06 2019,50092,43470
785277,28 10 2018,56174,47328
785277,29 09 2019,53604,45528
785277,30 07 2017,40910,34230
785277,2 06 2019,53097,44906
785277,28 01 2018,17646,14826
785277,28 05 2017,46272,39875
785277,25 11 2018,54290,46244
433469,29 10 2017,3677,2870
433469,25 02 2018,4080,3091
433469,28 05 2017,4137,3255
433469,28 01 2018,2806,2088
433469,29 12 2019,2527,1783
433469,26 02 2017,4077,3054
433469,23 09 2018,3734,2731
433469,29 04 2018,3684,2715
433469,23 12 2018,3758,2686
433469,3 02 2019,3752,2862
433469,4 08 2019,4128,2986
433469,26 08 2018,4010,2895
433469,30 07 2017,3859,2750
433469,26 11 2017,2595,1815
433469,27 08 2017,3270,2174
433469,26 03 2017,4562,3417
433469,24 12 2017,3167,2577
433469,5 05 2019,4620,3476
