time_offset,speed,roadvel,bodyacc,yaw_rate
66.379,1.47,0.064,0.14,0.077
66.389,1.47,0.064,-0.0199,0.077
66.398,1.47,0.064,-0.0199,0.079
66.408,1.47,0.064,-0.0199,0.079
66.417,1.47,0.064,0.06,0.08
66.427,1.47,0.064,0.0199,0.08
66.437,1.47,0.064,0.0199,0.083
66.446,1.47,0.064,-0.0199,0.083
66.456,1.47,0.064,-0.0199,0.083
66.466,1.47,0.064,0.06,0.084
66.475,1.47,0.064,0.0199,0.084
66.485,1.47,0.064,-0.08,0.082
66.494,1.47,0.064,-0.0199,0.084
66.503,1.47,0.064,-0.0199,0.084
66.513,1.47,0.064,0.08,0.084
66.523,1.47,0.064,-0.06,0.083
66.533,1.47,0.064,-0.14,0.083
66.542,1.47,0.064,-0.08,0.085
66.551,1.47,0.064,-0.08,0.085
66.561,1.58,0.064,0.04,0.085
66.57,1.58,0.064,-0.0999,0.085
66.58,1.58,0.064,-0.0999,0.085
66.589,1.58,0.0576,0,0.085
66.598,1.58,0.0576,0.04,0.087
66.608,1.58,0.0576,0.04,0.087
66.617,1.58,0.0576,-0.0399,0.086
66.627,1.58,0.0576,-0.1199,0.086
66.636,1.58,0.0576,0.06,0.085
66.646,1.58,0.0576,0.06,0.085
66.655,1.58,0.0576,0.04,0.085
66.665,1.58,0.0576,-0.06,0.086
66.674,1.58,0.0576,-0.08,0.087
66.683,1.58,0.0576,0,0.087
66.694,1.58,0.0576,0.12,0.087
66.703,1.58,0.0576,0.12,0.087
66.713,1.58,0.0576,0,0.087
66.723,1.58,0.0576,-0.0399,0.089
66.733,1.58,0.0576,0.12,0.089
66.743,1.58,0.0576,0.12,0.089
66.752,1.58,0.0576,-0.0399,0.089
66.762,1.58,0.0576,-0.0399,0.089
66.771,1.58,0.0576,0.04,0.087
66.78,1.58,0.0576,0.12,0.089
66.79,1.58,0.0576,0.06,0.089
66.799,1.69,0.0576,-0.14,0.09
66.808,1.69,0.0576,-0.14,0.09
66.819,1.69,0.0544,-0.06,0.09
66.828,1.69,0.0544,0.0199,0.091
66.838,1.69,0.0544,0.0199,0.093
66.847,1.69,0.0544,-0.1199,0.093
66.856,1.69,0.0544,-0.0199,0.094
66.866,1.69,0.0544,-0.0199,0.094
66.875,1.69,0.0544,0.08,0.094
66.884,1.69,0.0544,0,0.094
66.894,1.69,0.0544,-0.1199,0.097
66.903,1.69,0.0544,-0.1199,0.097
66.913,1.69,0.0544,-0.06,0.097
66.922,1.69,0.0544,0.14,0.096
66.931,1.69,0.0544,-0.06,0.096
66.941,1.79,0.0544,-0.0999,0.096
66.95,1.79,0.0544,-0.0999,0.096
66.959,1.79,0.0544,0.0199,0.096
66.969,1.79,0.0544,0.0999,0.099
66.978,1.79,0.0544,-0.0999,0.098
66.987,1.79,0.0544,-0.0399,0.098
66.997,1.79,0.0544,0.04,0.099
67.006,1.79,0.0544,0.04,0.099
67.016,1.79,0.0544,0.06,0.099
67.025,1.79,0.0512,-0.06,0.099
67.034,1.79,0.0512,-0.1199,0.101
67.044,1.79,0.0512,-0.1199,0.101
67.053,1.79,0.0512,-0.0999,0.101
67.062,1.9,0.0512,0.04,0.101
67.072,1.9,0.0512,-0.06,0.101
67.081,1.9,0.0512,-0.0999,0.102
67.091,1.9,0.0512,-0.0999,0.102
67.1,1.9,0.0512,0.0199,0.102
67.109,1.9,0.0512,0.08,0.102
67.119,1.9,0.0512,-0.08,0.102
67.128,1.9,0.0512,-0.08,0.102
67.138,1.9,0.0512,-0.06,0.102
67.147,1.9,0.0512,0.12,0.104
67.156,1.9,0.0512,0.14,0.104
67.166,1.9,0.0512,-0.06,0.105
67.175,1.9,0.0512,-0.06,0.105
67.184,1.9,0.0512,0.0199,0.106
67.194,1.9,0.0512,0.0199,0.106
67.203,1.97,0.0512,-0.0399,0.108
67.212,1.97,0.0544,-0.1199,0.108
67.222,1.97,0.0544,-0.1199,0.108
67.231,1.97,0.0544,-0.08,0.108
67.241,1.97,0.0544,-0.0399,0.109
67.25,1.97,0.0544,0,0.109
67.259,1.97,0.0544,-0.06,0.109
67.269,1.97,0.0544,-0.06,0.109
67.278,1.97,0.0544,-0.0399,0.109
67.288,1.97,0.0544,0.0999,0.112
67.297,1.97,0.0544,0.06,0.112
67.306,1.97,0.0544,-0.06,0.112
67.317,2.08,0.0544,0,0.113
67.327,2.08,0.0544,0,0.113
67.337,2.08,0.0544,0.1799,0.113
67.347,2.08,0.0544,0.0999,0.115
67.356,2.08,0.0544,-0.14,0.115
67.366,2.08,0.0544,-0.06,0.114
67.375,2.08,0.0544,-0.06,0.114
67.385,2.08,0.0576,0.06,0.116
67.394,2.08,0.0576,-0.0399,0.116
67.403,2.08,0.0576,-0.0999,0.116
67.412,2.08,0.0576,-0.06,0.116
67.423,2.08,0.0576,-0.06,0.116
67.432,2.19,0.0576,0.04,0.117
67.441,2.19,0.0576,0,0.116
67.451,2.19,0.0576,-0.16,0.116
67.461,2.19,0.0576,-0.08,0.12
67.47,2.19,0.0576,-0.08,0.12
67.48,2.19,0.0576,0.06,0.12
67.489,2.19,0.0576,0.06,0.119
67.498,2.19,0.0576,-0.08,0.122
67.508,2.19,0.0576,0.0999,0.122
67.518,2.3,0.0576,0.12,0.12
67.528,2.3,0.0576,0.12,0.12
67.537,2.3,0.0576,0,0.12
67.547,2.3,0.0576,-0.1799,0.122
67.556,2.3,0.0544,-0.0199,0.122
67.566,2.3,0.0544,0.0999,0.123
67.575,2.3,0.0544,0.0999,0.123
67.584,2.3,0.0544,-0.1199,0.125
67.594,2.3,0.0544,-0.0399,0.125
67.603,2.3,0.0544,0.06,0.127
67.612,2.3,0.0544,0.16,0.127
67.623,2.3,0.0544,0.16,0.127
67.632,2.41,0.0544,0.0199,0.127
67.642,2.41,0.0544,-0.0999,0.128
67.651,2.41,0.0544,0.08,0.128
67.66,2.41,0.0544,0.06,0.129
67.67,2.41,0.0544,0.06,0.129
67.679,2.41,0.0544,-0.0399,0.129
67.688,2.41,0.0544,-0.1799,0.13
67.698,2.41,0.0544,-0.0999,0.13
67.707,2.41,0.0544,0.04,0.129
67.717,2.41,0.0544,-0.0199,0.13
67.727,2.41,0.0544,-0.0199,0.13
67.736,2.41,0.0544,-0.0999,0.13
67.746,2.41,0.0544,-0.0199,0.129
67.755,2.41,0.0544,0.08,0.129
67.765,2.41,0.0544,0,0.128
67.774,2.41,0.0544,0,0.128
67.783,2.48,0.0544,-0.0399,0.126
67.793,2.48,0.0544,0.12,0.126
67.802,2.48,0.0544,0.16,0.126
67.811,2.48,0.0544,0.08,0.126
67.821,2.48,0.0544,0.08,0.126
67.831,2.48,0.0544,-0.1199,0.124
67.841,2.48,0.0544,0,0.124
67.85,2.48,0.0671,0.2,0.125
67.859,2.48,0.0671,-0.0199,0.124
67.869,2.48,0.0671,-0.0399,0.124
67.878,2.48,0.0671,-0.0399,0.124
67.888,2.48,0.0671,0.06,0.128
67.897,2.48,0.0671,0.06,0.128
67.906,2.48,0.0671,-0.0399,0.124
67.917,2.48,0.0671,-0.08,0.129
67.926,2.48,0.0671,-0.08,0.129
67.936,2.48,0.0671,0.08,0.129
67.946,2.48,0.0671,0.06,0.129
67.955,2.48,0.0671,-0.0399,0.129
67.965,2.48,0.0671,-0.1199,0.128
67.974,2.48,0.0671,-0.1199,0.128
67.983,2.48,0.0671,0.14,0.131
67.993,2.48,0.064,0.08,0.131
68.002,2.48,0.064,-0.08,0.131
68.011,2.48,0.064,-0.06,0.131
68.021,2.48,0.064,-0.06,0.131
68.03,2.48,0.064,0.06,0.133
68.04,2.48,0.064,0.08,0.133
68.049,2.48,0.064,-0.06,0.129
68.058,2.48,0.064,0,0.133
68.068,2.48,0.064,0.14,0.133
68.077,2.48,0.064,0.14,0.133
68.087,2.48,0.064,0,0.13
68.096,2.48,0.064,-0.1199,0.13
68.105,2.48,0.064,-0.0999,0.131
68.114,2.48,0.064,-0.0999,0.131
68.124,2.48,0.064,0.04,0.131
68.133,2.48,0.064,-0.08,0.131
68.143,2.48,0.064,-0.0999,0.131
68.152,2.48,0.064,0,0.131
68.162,2.48,0.064,0,0.131
68.171,2.48,0.064,0.06,0.132
68.18,2.48,0.064,-0.0999,0.133
68.19,2.48,0.064,-0.1199,0.133
68.199,2.48,0.064,0,0.134
68.209,2.48,0.064,0.0999,0.134
68.219,2.48,0.064,0.0999,0.134
68.229,2.48,0.064,0,0.134
68.238,2.48,0.064,-0.1199,0.134
68.248,2.59,0.064,-0.08,0.137
68.257,2.59,0.064,0.08,0.137
68.266,2.59,0.064,0.08,0.137
68.276,2.59,0.064,0.04,0.137
68.285,2.59,0.0671,-0.0399,0.139
68.295,2.59,0.0671,-0.0399,0.139
68.304,2.59,0.0671,0.0999,0.141
68.314,2.59,0.0671,0.0999,0.141
68.324,2.7,0.0671,-0.0999,0.141
68.333,2.7,0.0671,-0.08,0.141
68.343,2.7,0.0671,0.14,0.144
68.352,2.7,0.0671,0.12,0.144
68.362,2.7,0.0671,0.12,0.144
68.371,2.7,0.0671,-0.06,0.144
68.381,2.7,0.0671,-0.0399,0.146
68.39,2.7,0.0671,0.06,0.146
68.399,2.8,0.0671,0,0.145
68.409,2.8,0.0704,-0.08,0.145
68.419,2.8,0.0704,-0.08,0.145
68.429,2.8,0.0704,-0.08,0.149
68.439,2.8,0.0704,-0.0199,0.149
68.448,2.8,0.0704,0,0.15
68.457,2.91,0.0704,-0.1199,0.152
68.467,2.91,0.0704,-0.1199,0.152
68.476,2.91,0.0704,-0.0999,0.152
68.485,2.91,0.0704,-0.0199,0.153
68.495,2.91,0.0704,-0.06,0.153
68.504,2.91,0.0704,-0.14,0.154
68.514,2.91,0.0704,-0.14,0.154
68.524,2.91,0.0704,-0.0399,0.156
68.533,2.91,0.0704,0.0199,0.156
68.543,2.98,0.064,-0.16,0.159
68.552,2.98,0.064,-0.1199,0.159
68.562,2.98,0.064,-0.1199,0.159
68.571,2.98,0.064,-0.06,0.159
68.58,2.98,0.064,-0.0399,0.162
68.59,2.98,0.064,-0.08,0.162
68.599,3.09,0.064,-0.08,0.165
68.608,3.09,0.064,-0.08,0.165
68.618,3.09,0.064,0.08,0.165
68.628,3.09,0.064,0.06,0.165
68.638,3.09,0.064,-0.06,0.165
68.647,3.09,0.064,0.12,0.168
68.656,3.2,0.064,0.12,0.167
68.665,3.2,0.064,0.12,0.167
68.675,3.2,0.064,0.0999,0.167
68.684,3.2,0.064,-0.0199,0.169
68.694,3.2,0.064,0,0.169
68.703,3.2,0.064,0.1799,0.171
68.712,3.2,0.064,0.1799,0.171
68.722,3.2,0.064,0.04,0.172
68.731,3.2,0.064,-0.0399,0.172
68.741,3.31,0.064,0.12,0.172
68.75,3.31,0.064,0.2,0.172
68.761,3.31,0.064,0.2,0.172
68.77,3.31,0.064,0.1799,0.174
68.779,3.31,0.0832,0,0.171
68.788,3.31,0.0832,0,0.171
68.798,3.31,0.0832,0.12,0.172
68.807,3.31,0.0832,-0.0399,0.172
68.816,3.31,0.0832,-0.0399,0.172
68.826,3.31,0.0832,-0.06,0.173
68.835,3.31,0.0832,0.0199,0.173
68.845,3.31,0.0832,0.0199,0.171
68.854,3.31,0.0832,-0.1199,0.17
68.863,3.31,0.0832,-0.1199,0.17
68.873,3.31,0.0832,-0.0399,0.17
68.882,3.31,0.0832,0.0199,0.17
68.891,3.31,0.0832,0.04,0.17
68.901,3.31,0.0832,0.04,0.17
68.91,3.31,0.0832,-0.08,0.171
68.92,3.31,0.0832,-0.08,0.169
68.929,3.31,0.0832,0.04,0.169
68.938,3.31,0.0832,-0.0399,0.169
68.948,3.31,0.0832,-0.08,0.169
68.957,3.31,0.0832,-0.08,0.169
68.967,3.31,0.0832,-0.06,0.166
68.976,3.31,0.0832,0.0999,0.168
68.986,3.31,0.0832,0.0999,0.168
68.995,3.31,0.0832,-0.0999,0.166
69.004,3.31,0.0832,-0.0999,0.166
69.014,3.31,0.0832,-0.08,0.166
69.024,3.31,0.0832,0.08,0.166
69.033,3.31,0.0832,0.08,0.166
69.044,3.31,0.0832,0,0.167
69.053,3.31,0.0832,0,0.167
69.062,3.31,0.0832,0,0.166
69.072,3.31,0.0832,0.08,0.166
69.081,3.31,0.0832,0.0199,0.168
69.09,3.31,0.0928,-0.0399,0.168
69.1,3.31,0.0928,-0.0399,0.168
69.109,3.2,0.0928,-0.0199,0.168
69.119,3.2,0.0928,0.0999,0.167
69.128,3.2,0.0928,-0.0399,0.167
69.138,3.2,0.0928,-0.0399,0.167
69.147,3.2,0.0928,-0.0399,0.167
69.156,3.2,0.0928,-0.0199,0.167
69.166,3.2,0.0928,0.14,0.167
69.175,3.2,0.0928,-0.0399,0.168
69.185,3.2,0.0928,-0.0399,0.168
69.194,3.2,0.0928,0.08,0.166
69.204,3.2,0.0928,0.08,0.166
69.214,3.2,0.0928,0.08,0.166
69.223,3.2,0.0928,0.0199,0.165
69.233,3.2,0.0928,-0.1799,0.165
69.242,3.2,0.0928,-0.1799,0.165
69.251,3.2,0.0928,-0.14,0.167
69.261,3.2,0.0928,0,0.166
69.27,3.2,0.0928,-0.14,0.166
69.281,3.2,0.0928,-0.1999,0.165
69.29,3.2,0.0928,-0.08,0.165
69.299,3.2,0.0928,-0.08,0.165
69.308,3.2,0.0928,-0.0199,0.163
69.318,3.2,0.0864,-0.06,0.166
69.328,3.2,0.0864,-0.14,0.166
69.337,3.2,0.0864,0.0199,0.167
69.347,3.2,0.0864,0.0199,0.167
69.356,3.2,0.0864,0.08,0.167
69.366,3.2,0.0864,-0.0399,0.166
69.375,3.2,0.0864,0,0.167
69.384,3.2,0.0864,0,0.167
69.394,3.2,0.0864,0,0.167
69.403,3.2,0.0864,0.12,0.168
69.413,3.2,0.0864,-0.0399,0.168
69.423,3.2,0.0864,-0.06,0.171
69.432,3.2,0.096,0.08,0.171
69.442,3.2,0.096,0.08,0.171
69.451,3.2,0.096,0.14,0.169
69.461,3.31,0.096,-0.06,0.172
69.47,3.31,0.096,0.0199,0.172
69.48,3.31,0.096,0.0999,0.174
69.489,3.31,0.096,0.0199,0.174
69.499,3.31,0.096,0.0199,0.174
69.508,3.31,0.096,0.0199,0.173
69.519,3.31,0.096,0.06,0.175
69.528,3.31,0.096,0.14,0.175
69.538,3.31,0.096,0.08,0.175
69.547,3.31,0.096,0.08,0.175
69.556,3.31,0.096,-0.0199,0.175
69.566,3.31,0.096,0.04,0.176
69.575,3.38,0.096,0.12,0.178
69.585,3.38,0.096,0.12,0.178
69.594,3.38,0.096,-0.0399,0.178
69.603,3.38,0.096,-0.0399,0.176
69.613,3.38,0.096,-0.08,0.176
69.622,3.38,0.096,0.06,0.179
69.632,3.38,0.096,0.04,0.179
69.641,3.38,0.096,0.04,0.179
69.651,3.38,0.1056,-0.0199,0.178
69.66,3.38,0.1056,0,0.179
69.67,3.38,0.1056,0.1799,0.179
69.679,3.49,0.1056,0.14,0.178
69.688,3.49,0.1056,-0.0199,0.178
69.698,3.49,0.1056,-0.0199,0.178
69.707,3.49,0.1056,-0.08,0.177
69.716,3.49,0.1056,0.08,0.178
69.727,3.49,0.1056,0.0199,0.178
69.737,3.49,0.1056,-0.08,0.177
69.746,3.49,0.1056,-0.08,0.177
69.756,3.49,0.1088,0.0199,0.177
69.765,3.49,0.1088,0.12,0.177
69.774,3.49,0.1088,0.0199,0.176
69.784,3.49,0.1088,-0.0399,0.176
69.794,3.49,0.1088,-0.0999,0.174
69.803,3.49,0.1088,-0.0999,0.174
69.813,3.49,0.1088,0.22,0.174
69.822,3.49,0.1088,0.04,0.176
69.831,3.49,0.1088,-0.06,0.176
69.84,3.49,0.1088,-0.06,0.176
69.85,3.49,0.1088,-0.0399,0.176
69.859,3.49,0.112,0.06,0.174
69.869,3.49,0.112,-0.0999,0.174
69.878,3.49,0.112,-0.0999,0.174
69.887,3.49,0.112,-0.08,0.173
69.897,3.49,0.112,-0.08,0.173
69.906,3.38,0.112,0.08,0.175
69.915,3.38,0.112,-0.0199,0.176
69.926,3.38,0.112,-0.14,0.176
69.936,3.38,0.112,-0.06,0.176
69.946,3.38,0.112,-0.06,0.176
69.955,3.38,0.1088,0.06,0.176
69.965,3.38,0.1088,0,0.174
69.974,3.38,0.1088,-0.0399,0.176
69.983,3.38,0.1088,-0.06,0.176
69.993,3.38,0.1088,-0.06,0.176
70.002,3.38,0.1088,0.0199,0.174
70.011,3.38,0.1088,0.0199,0.174
70.021,3.38,0.1088,-0.0399,0.172
70.031,3.38,0.1088,0,0.172
70.041,3.38,0.1088,0,0.172
70.05,3.31,0.1088,0.08,0.171
70.059,3.31,0.1088,0.04,0.17
70.069,3.31,0.1088,-0.08,0.17
70.078,3.31,0.1088,-0.08,0.17
70.087,3.31,0.1088,0.12,0.172
70.097,3.31,0.1088,0.12,0.172
70.106,3.31,0.1088,-0.0199,0.168
70.115,3.31,0.1088,-0.1799,0.169
70.124,3.31,0.1088,-0.1799,0.169
70.133,3.31,0.1088,0.06,0.169
70.143,3.31,0.1088,0.06,0.171
70.152,3.31,0.1088,-0.08,0.171
70.162,3.31,0.1088,-0.0999,0.173
70.171,3.31,0.1088,-0.0999,0.173
70.18,3.31,0.1056,0.04,0.174
70.19,3.31,0.1056,0.08,0.174
70.199,3.31,0.1056,0.0199,0.173
70.209,3.31,0.1056,-0.0199,0.173
70.219,3.38,0.1056,0.08,0.175
70.229,3.38,0.1056,0.08,0.175
70.239,3.38,0.1056,0.12,0.175
70.248,3.38,0.1056,0.0199,0.178
70.257,3.38,0.1056,0,0.179
70.266,3.38,0.1056,0.04,0.179
70.276,3.38,0.1056,0.04,0.179
70.285,3.38,0.1088,0.12,0.18
70.295,3.38,0.1088,0.04,0.18
70.304,3.38,0.1088,-0.14,0.18
70.315,3.38,0.1088,-0.06,0.183
70.326,3.38,0.1088,0,0.183
70.335,3.49,0.1088,-0.0999,0.182
70.345,3.49,0.1088,-0.0999,0.182
70.354,3.49,0.1088,-0.06,0.182
70.363,3.49,0.1088,0.0199,0.185
70.373,3.49,0.112,0.16,0.183
70.383,3.49,0.112,-0.0199,0.183
70.393,3.49,0.112,-0.0199,0.183
70.402,3.49,0.112,-0.06,0.184
70.411,3.49,0.112,0.04,0.184
70.421,3.59,0.112,0.12,0.185
70.431,3.59,0.112,0.0199,0.185
70.441,3.59,0.112,0.0199,0.185
70.45,3.59,0.112,-0.0199,0.185
70.46,3.59,0.112,0,0.188
70.469,3.59,0.112,0.06,0.188
70.479,3.59,0.1216,-0.08,0.189
70.488,3.59,0.1216,-0.1199,0.189
70.497,3.59,0.1216,-0.1199,0.189
70.506,3.7,0.1216,-0.08,0.19
70.516,3.7,0.1216,0.04,0.191
70.526,3.7,0.1216,-0.1799,0.191
70.536,3.7,0.1216,-0.06,0.192
70.545,3.7,0.1216,-0.06,0.192
70.555,3.7,0.1216,0.04,0.192
70.564,3.81,0.1216,0.0199,0.195
70.573,3.81,0.1184,-0.0399,0.198
70.583,3.81,0.1184,-0.08,0.198
70.592,3.81,0.1184,-0.08,0.198
70.601,3.81,0.1184,-0.06,0.202
70.611,3.81,0.1184,0,0.202
70.62,3.88,0.1184,-0.08,0.202
70.63,3.88,0.1184,-0.14,0.202
70.64,3.88,0.1184,-0.14,0.202
70.649,3.88,0.1184,0,0.204
70.658,3.88,0.1184,0,0.203
70.668,3.88,0.1152,-0.1799,0.203
70.677,3.88,0.1152,-0.1799,0.203
70.686,3.88,0.1152,-0.0199,0.205
70.696,3.88,0.1152,-0.0199,0.205
70.705,3.99,0.1152,-0.0999,0.204
70.714,3.99,0.1152,-0.0999,0.204
70.726,3.99,0.1152,0.0199,0.207
70.735,3.99,0.1152,0.0199,0.205
70.745,3.99,0.1152,0.0199,0.205
70.754,3.99,0.1152,-0.0999,0.205
70.764,3.99,0.112,-0.14,0.206
70.773,4.1,0.112,-0.0199,0.209
70.782,4.1,0.112,0.08,0.209
70.792,4.1,0.112,0.08,0.209
70.801,4.1,0.112,-0.0199,0.208
70.81,4.1,0.112,-0.0399,0.208
70.82,4.1,0.112,0.08,0.21
70.83,4.1,0.112,0,0.21
70.841,4.1,0.112,-0.0999,0.211
70.85,4.1,0.112,-0.0999,0.211
70.859,4.21,0.1216,0.04,0.214
70.869,4.21,0.1216,0.16,0.214
70.878,4.21,0.1216,-0.0199,0.215
70.888,4.21,0.1216,-0.0999,0.215
70.897,4.21,0.1216,-0.0999,0.215
70.906,4.21,0.1216,-0.0199,0.217
70.917,4.21,0.1216,0.0199,0.219
70.927,4.21,0.1216,-0.0999,0.219
70.936,4.21,0.1216,-0.0999,0.218
70.945,4.21,0.1216,0.08,0.218
70.955,4.21,0.1216,0.08,0.218
70.965,4.21,0.1216,0.04,0.22
70.974,4.21,0.1216,-0.06,0.22
70.983,4.31,0.1216,-0.0999,0.223
70.993,4.31,0.1216,0.08,0.223
71.002,4.31,0.1216,0.08,0.223
71.011,4.31,0.1216,0.0199,0.223
71.021,4.31,0.1184,-0.14,0.223
71.03,4.31,0.1184,0,0.223
71.04,4.31,0.1184,0,0.223
71.049,4.31,0.1184,0,0.223
71.059,4.31,0.1184,-0.0199,0.223
71.068,4.31,0.1184,0.04,0.223
71.077,4.31,0.1184,0.14,0.221
71.087,4.31,0.1184,0.04,0.221
71.096,4.31,0.1184,0.04,0.221
71.105,4.31,0.1344,-0.08,0.222
71.115,4.31,0.1344,-0.06,0.222
71.126,4.31,0.1344,0.08,0.223
71.135,4.31,0.1344,0.08,0.22
71.145,4.31,0.1344,0.08,0.22
71.154,4.31,0.1344,-0.06,0.22
71.164,4.31,0.1344,0,0.221
71.173,4.31,0.1344,0.14,0.221
71.182,4.39,0.1344,0.0199,0.222
71.192,4.39,0.1344,0.0199,0.222
71.201,4.39,0.144,0.0199,0.224
71.21,4.39,0.144,0.04,0.224
71.22,4.39,0.144,0.06,0.223
71.229,4.39,0.144,-0.0399,0.223
71.238,4.39,0.144,-0.0399,0.223
71.248,4.39,0.144,0.0199,0.223
71.257,4.39,0.144,0.2,0.223
71.267,4.39,0.1568,0.0999,0.223
71.276,4.39,0.1568,0.0999,0.223
71.286,4.39,0.1568,0.08,0.222
71.296,4.39,0.1568,0.08,0.222
71.305,4.39,0.1568,0.22,0.223
71.315,4.39,0.1568,0.16,0.223
71.325,4.39,0.1568,0.08,0.221
71.335,4.39,0.1568,0.08,0.224
71.345,4.39,0.1568,0.08,0.224
71.354,4.39,0.1824,0.22,0.224
71.363,4.39,0.1824,0.06,0.224
71.373,4.39,0.1824,0.04,0.224
71.382,4.39,0.1824,0,0.225
71.392,4.39,0.1824,0,0.225
71.401,4.39,0.1824,0.0999,0.223
71.41,4.39,0.1824,-0.0399,0.223
71.42,4.39,0.1824,0.04,0.227
71.429,4.39,0.1792,0.12,0.227
71.439,4.39,0.1792,0.12,0.227
71.448,4.39,0.1792,0.14,0.227
71.457,4.39,0.1792,0.04,0.227
71.466,4.39,0.1792,0.08,0.227
71.476,4.39,0.1792,0.08,0.227
71.486,4.39,0.1792,0.06,0.228
71.496,4.39,0.1792,0.06,0.228
71.505,4.39,0.1792,-0.1199,0.228
71.515,4.39,0.1856,-0.06,0.228
71.524,4.39,0.1856,-0.06,0.229
71.533,4.39,0.1856,-0.0199,0.228
71.543,4.39,0.1856,-0.0199,0.228
71.552,4.39,0.1856,-0.1199,0.228
71.561,4.39,0.1856,0,0.227
71.571,4.39,0.1856,0.0199,0.227
71.581,4.39,0.1856,0.0199,0.227
71.591,4.39,0.1856,0,0.226
71.6,4.39,0.1856,-0.0399,0.227
71.609,4.39,0.1856,0.0999,0.227
71.618,4.39,0.1856,-0.06,0.227
71.628,4.39,0.1856,-0.06,0.227
71.637,4.39,0.1856,-0.14,0.227
71.647,4.39,0.1856,-0.0399,0.227
71.656,4.39,0.1856,0.08,0.225
71.666,4.39,0.1856,-0.0399,0.225
71.675,4.39,0.1856,-0.0399,0.225
71.685,4.5,0.1824,0.0199,0.226
71.695,4.5,0.1824,0.0199,0.226
71.704,4.5,0.1824,0.04,0.224
71.713,4.5,0.1824,-0.06,0.224
71.725,4.5,0.1824,-0.08,0.226
71.734,4.5,0.1824,0,0.227
71.743,4.5,0.1824,0,0.227
71.753,4.5,0.1824,0.04,0.227
71.762,4.5,0.1856,-0.0999,0.226
71.772,4.5,0.1856,0.0199,0.226
71.781,4.5,0.1856,0.22,0.227
71.791,4.5,0.1856,0.16,0.228
71.801,4.5,0.1856,0.16,0.228
71.81,4.5,0.1856,0.0199,0.228
71.819,4.5,0.1856,0.2,0.229
71.829,4.5,0.1856,0.2599,0.229
71.838,4.5,0.2016,0.12,0.227
71.848,4.5,0.2016,0.12,0.227
71.857,4.5,0.2016,0.0199,0.227
71.867,4.5,0.2016,0.0999,0.23
71.876,4.5,0.2016,0.2599,0.229
71.886,4.5,0.2016,0.0199,0.229
71.895,4.5,0.2016,0.0199,0.229
71.905,4.5,0.2016,0.04,0.228
71.914,4.5,0.2016,0.2,0.228
71.925,4.5,0.2112,0.1799,0.225
71.935,4.39,0.2112,0,0.226
71.944,4.39,0.2112,0,0.226
71.953,4.39,0.2112,0,0.226
71.963,4.39,0.2112,0.0999,0.225
71.972,4.39,0.2112,-0.08,0.225
71.981,4.39,0.2112,-0.22,0.223
71.99,4.39,0.2112,-0.22,0.223
72,4.39,0.2112,-0.16,0.221
72.01,4.39,0.1984,0.04,0.221
72.019,4.39,0.1984,-0.22,0.219
72.028,4.39,0.1984,-0.22,0.219
72.037,4.39,0.1984,-0.16,0.219
72.047,4.39,0.1984,0.12,0.217
72.056,4.39,0.1984,0.14,0.217
72.065,4.31,0.1984,0,0.218
72.075,4.31,0.2176,0.1799,0.215
72.085,4.31,0.2176,0.3,0.215
72.095,4.31,0.2176,0.3,0.215
72.104,4.31,0.2176,0.14,0.216
72.113,4.31,0.2176,0.04,0.216
72.122,4.31,0.2176,0.04,0.216
72.131,4.31,0.2176,0.12,0.213
72.141,4.21,0.2176,0.16,0.211
72.15,4.21,0.2176,0,0.211
72.159,4.21,0.2208,0.0999,0.209
72.169,4.21,0.2208,0.0999,0.209
72.178,4.21,0.2208,0.16,0.209
72.187,4.21,0.2208,0.1799,0.209
72.197,4.21,0.2208,0.08,0.209
72.206,4.21,0.2208,0,0.209
72.217,4.1,0.2208,0.06,0.208
72.227,4.1,0.2208,0.06,0.208
72.237,4.1,0.2208,-0.0199,0.208
72.246,4.1,0.2208,-0.14,0.208
72.255,4.1,0.2176,-0.0399,0.208
72.265,4.1,0.2176,-0.06,0.208
72.274,4.1,0.2176,-0.06,0.208
72.284,4.1,0.2176,-0.0199,0.206
72.293,4.1,0.2176,0.0199,0.206
72.302,3.99,0.2176,-0.0199,0.206
72.312,3.99,0.2176,0.08,0.206
72.321,3.99,0.2176,0.08,0.206
72.33,3.99,0.2176,0.0999,0.204
72.339,3.99,0.2176,-0.0199,0.203
72.349,3.99,0.2144,0.16,0.203
72.358,3.99,0.2144,0.14,0.201
72.368,3.99,0.2144,0.14,0.201
72.377,3.99,0.2144,0.0199,0.201
72.386,3.99,0.2144,-0.06,0.2
72.396,3.88,0.2144,0.06,0.199
72.405,3.88,0.2144,0.16,0.199
72.414,3.88,0.2144,0.16,0.199
72.424,3.88,0.2144,-0.0399,0.197
72.433,3.88,0.2112,-0.0399,0.197
72.443,3.88,0.2112,0.04,0.195
72.452,3.88,0.2112,0.08,0.195
72.461,3.88,0.2112,0.08,0.195
72.471,3.88,0.2112,-0.0999,0.196
72.48,3.88,0.2112,-0.0399,0.196
72.489,3.88,0.2112,0.1799,0.196
72.499,3.88,0.2112,0.12,0.196
72.508,3.88,0.2112,0.12,0.196
72.517,3.88,0.2112,-0.0999,0.196
72.527,3.81,0.2048,-0.0199,0.195
72.536,3.81,0.2048,0.0999,0.195
72.546,3.81,0.2048,0,0.195
