treatment,company_size,campaign_spend,campaign_budget
FALSE,large,568.6838,555.1851
FALSE,small,96.9911,115.881
FALSE,small,101.4256,100.9299
FALSE,small,11.1999,6.0036
FALSE,large,200.2947,380.6014
FALSE,large,30.1114,14.4529
FALSE,small,6.3043,3.1494
FALSE,small,10.5416,8.8686
FALSE,small,12509.8736,12434.5091
FALSE,small,5233.0122,3991.3355
FALSE,small,270.8744,405.8666
FALSE,small,90.8335,61.5258
FALSE,large,29.1113,18.7827
FALSE,small,22.7849,20.3125
FALSE,small,8.1824,8.0891
FALSE,small,5.2059,4.5611
FALSE,small,3651.4598,3574.1259
FALSE,small,5.001,2.649
FALSE,small,8211.0327,7417.7236
FALSE,small,25.8555,20.5635
FALSE,small,1200.1864,501.2352
FALSE,small,920.2961,889.4329
FALSE,small,10.8734,2.1747
FALSE,small,18.8313,14.5686
FALSE,small,10.0037,7.5817
FALSE,large,629.0268,593.6419
FALSE,large,251.8284,240.5345
FALSE,medium,40.1554,54.8357
FALSE,large,13.2918,10.7856
FALSE,large,2600.2583,2498.7522
FALSE,small,938.1425,611.8959
FALSE,medium,20.9477,15.622
FALSE,large,65.0705,64.7454
FALSE,small,31.7008,29.6088
FALSE,large,45256.1464,43503.2328
FALSE,large,206.5654,203.1081
FALSE,large,13.5944,9.8931
FALSE,large,52.3168,69.9294
FALSE,small,101.5672,97.0117
FALSE,small,46.7002,45.6839
FALSE,large,106.4837,101.4128
FALSE,small,102.0649,99.8115
FALSE,small,19.726,14.9132
FALSE,small,1313.6662,1253.0764
FALSE,small,16.408,30.3469
FALSE,small,121.7806,119.8337
FALSE,large,4.1074,0.877
FALSE,large,76.3874,73.027
FALSE,large,13200.1935,11076.559
FALSE,large,28.2364,24.0141
FALSE,small,13.2581,8.3328
FALSE,medium,15.3541,15.2667
FALSE,medium,8.9614,7.032
FALSE,small,10.033,8.4888
FALSE,small,40.0732,39.0114
FALSE,small,15.9006,29.1491
FALSE,small,8.6521,8.1345
FALSE,large,86.2508,32.3859
FALSE,large,5.9928,5.6684
FALSE,medium,117.0782,159.4642
FALSE,small,31.9642,26.8051
FALSE,large,128.1722,109.316
FALSE,medium,238.7679,235.3195
FALSE,small,6.6608,5.3374
FALSE,small,24001.8009,41626.0751
FALSE,large,451.4743,448.9244
FALSE,small,12.7674,5.8614
FALSE,small,154.6306,154.4005
FALSE,large,20960.5587,6689.3852
FALSE,small,10.6485,6.4514
FALSE,small,47.0921,43.6107
FALSE,large,60.9869,38.6705
FALSE,large,102.5121,60.2732
FALSE,large,50.5662,46.754
FALSE,small,18.8222,15.4759
FALSE,small,1238.6262,1017.5877
FALSE,medium,38831.2913,47110.0045
FALSE,large,199.1717,198.9475
FALSE,small,15.1288,10.901
FALSE,small,5.7277,3.4366
FALSE,large,651.5304,621.4756
FALSE,small,70.5141,64.2131
FALSE,small,31.8069,36.4372
FALSE,small,6.8066,4.1894
FALSE,small,10.0165,5.3469
FALSE,medium,13.8421,11.1861
FALSE,small,1000.3053,1364.3267
FALSE,large,61.0964,57.7692
FALSE,large,76.3306,70.7259
FALSE,small,136.6468,119.7498
FALSE,small,36.1444,15.6587
FALSE,small,71.5882,53.9951
FALSE,small,66.2652,122.4331
FALSE,large,8.5818,8.1925
FALSE,large,347.7807,333.6056
FALSE,large,224.9984,216.0297
FALSE,small,9.7607,9.097
FALSE,medium,14.4304,8.1922
FALSE,large,1313.0624,1240.4975
FALSE,small,940.5418,900.2377
FALSE,large,22321.6086,11728.3039
FALSE,small,222.844,217.3326
FALSE,small,4.346,0.8692
FALSE,large,9.701,1.9402
FALSE,large,7.9383,6.0825
FALSE,large,128.1709,125.8842
FALSE,large,317.0165,277.028
FALSE,large,377.1534,327.6359
FALSE,medium,16.549,22.7025
FALSE,medium,103.2481,101.5712
FALSE,small,150.8294,141.108
FALSE,medium,100.2681,112.8611
FALSE,large,19.7491,18.537
FALSE,small,6.8549,3.4948
FALSE,small,23.7918,22.6665
FALSE,medium,15.8372,8.434
FALSE,small,11.6888,6.976
FALSE,medium,401.9635,401.9622
FALSE,small,57.0235,56.9293
FALSE,small,29.5906,27.1924
FALSE,small,63.3756,60.9813
FALSE,small,39.4168,22.0452
FALSE,small,9.1254,5.2663
FALSE,small,50.8656,50.6767
FALSE,large,50.0313,47.3643
FALSE,large,108.9525,103.4875
FALSE,large,5.6488,4.5495
FALSE,small,601.2477,526.1925
FALSE,large,1049.8505,989.8345
FALSE,large,33.0823,32.2041
FALSE,small,9383.4633,8432.2634
FALSE,large,568.9641,567.6623
FALSE,large,21.8946,21.4803
FALSE,large,103.9037,90.7463
FALSE,medium,60.1452,47.06
FALSE,small,7.8099,6.8857
FALSE,large,30.1551,25.3066
FALSE,small,36.432,7.2864
FALSE,small,101.7679,81.8292
FALSE,large,2.468,1.9381
FALSE,small,1200.3131,1867.3348
FALSE,small,12.6462,11.32
FALSE,small,11.9333,11.2055
FALSE,small,43.4135,38.5574
FALSE,large,911.7304,865.1401
FALSE,small,2.566,2.4209
FALSE,small,250.9109,248.9067
FALSE,small,7.9797,6.6295
FALSE,large,7.896,5.1625
FALSE,small,10.9238,9.4665
FALSE,small,21.9578,4.3916
FALSE,small,102.2325,118.85
FALSE,large,283.6861,373.9048
FALSE,medium,26.1575,24.0825
FALSE,large,174.1492,166.7551
FALSE,large,120000.3945,186841.2268
FALSE,small,118.8063,118.3725
FALSE,small,97.5267,150.5944
FALSE,small,554.8035,516.8179
FALSE,small,20.2627,16.3894
FALSE,small,2.8935,2.1329
FALSE,large,39.6616,77.1233
FALSE,small,27.3564,34.3627
FALSE,small,7202.486,5844.4043
FALSE,large,309.7688,613.8652
FALSE,large,71.7582,71.6925
FALSE,large,35.5157,34.4553
FALSE,large,337.229,334.8355
FALSE,large,31.8522,25.2326
FALSE,small,10.5922,7.246
FALSE,medium,313.6542,310.6161
FALSE,small,51.804,101.6393
FALSE,small,69.8008,79.0495
FALSE,small,100.2594,104.7323
FALSE,large,18000.288,13779.0139
FALSE,small,12.0437,11.8189
FALSE,medium,101.0379,91.3044
FALSE,small,83.8488,78.4719
FALSE,large,4.6933,3.3303
FALSE,large,7343.7462,10472.3543
FALSE,small,36.332,25.7269
FALSE,large,92.0524,180.35
FALSE,small,7.4308,3.2137
FALSE,medium,37.657,27.2981
FALSE,small,10.5518,6.0516
FALSE,small,4.0767,0.8153
FALSE,large,20951.1728,11608.2807
FALSE,large,449.7288,888.019
FALSE,small,9.5921,16.7764
FALSE,large,91.8241,131.015
FALSE,large,101.8204,52.2075
FALSE,small,1961.2353,1945.0321
FALSE,small,76.7961,76.2733
FALSE,small,11.318,13.3062
FALSE,large,66.2037,63.9977
FALSE,medium,25.9876,22.42
FALSE,small,31.2174,30.1397
FALSE,small,116.3486,213.9805
FALSE,small,16.0528,11.5955
FALSE,small,12.4212,6.2106
FALSE,small,100.2041,109.3785
FALSE,large,3.5714,3.0916
FALSE,large,271.6436,389.1962
FALSE,large,5.0504,2.4965
FALSE,medium,37.4799,34.9232
FALSE,small,12.2279,2.7831
FALSE,small,59.5918,51.3869
FALSE,small,630.1668,881.4134
FALSE,large,103.3494,97.1866
FALSE,large,188.8045,187.8006
FALSE,small,8.2559,7.8465
FALSE,medium,44973.4846,77945.0931
FALSE,large,252.0421,242.6047
FALSE,medium,101.31,151.5699
FALSE,small,1200.2037,1008.5314
FALSE,small,7.3811,4.7279
FALSE,large,500.9398,496.203
FALSE,small,11.1538,6.8156
FALSE,small,7570.5377,1514.1075
FALSE,small,221.9898,115.3021
FALSE,small,1399.6618,850.0743
FALSE,small,19.8672,16.6285
FALSE,large,43.3984,36.6202
FALSE,small,3.6017,0.9865
FALSE,small,672.0224,872.5426
FALSE,large,103.9059,92.0905
FALSE,large,430.9884,421.5161
FALSE,small,43.8578,43.2387
FALSE,small,40.9597,31.6373
FALSE,small,81.3114,152.4232
FALSE,medium,181.1233,230.3402
FALSE,small,4.4801,3.7578
FALSE,small,3160.93,2803.4955
FALSE,small,16.8905,16.7157
FALSE,medium,25.1213,23.5087
FALSE,small,10.6248,7.0093
FALSE,small,30.6969,19.7116
FALSE,small,45.6015,9.1203
FALSE,large,240.1851,280.3337
FALSE,small,100.3585,97.2569
FALSE,small,504.8584,461.3827
FALSE,large,35.8809,34.8239
FALSE,small,16.1776,16.1596
FALSE,small,2737.763,547.5526
FALSE,small,28.3072,24.6884
FALSE,small,38.6803,25.669
FALSE,large,29.9799,21.7168
FALSE,small,20.8821,14.0408
FALSE,large,271.7915,269.7205
FALSE,small,721.2924,415.5855
FALSE,small,10.1388,5.9067
FALSE,medium,101.7153,99.9354
FALSE,large,47.0668,46.3356
FALSE,small,28.5806,55.7808
FALSE,large,14947.0543,5026.0071
FALSE,large,69.3126,62.3197
FALSE,small,26.4783,25.2074
FALSE,small,17.9468,17.4468
FALSE,small,53.8985,52.448
FALSE,small,601.2202,496.1207
FALSE,large,109.5718,95.2752
FALSE,small,6685.4484,12767.3894
FALSE,small,3.7499,1.2306
FALSE,large,136.4561,177.251
FALSE,small,1838.9019,1124.2728
FALSE,large,40.1887,38.2415
FALSE,medium,63.6022,63.334
FALSE,large,73.084,38.5916
FALSE,large,107.265,175.7206
FALSE,large,1859.8006,1802.9527
FALSE,small,151.5109,213.194
FALSE,small,15.3799,9.0297
FALSE,small,3.3244,1.2318
FALSE,small,3.8305,3.0305
FALSE,small,3.8729,3.7434
FALSE,small,19.7582,18.1562
FALSE,large,627.8262,592.5088
FALSE,small,2.6942,2.0344
FALSE,small,200.0337,186.857
FALSE,large,135.4315,133.9706
FALSE,small,1001.1938,1849.7337
FALSE,medium,17.2875,15.2665
FALSE,small,55.2222,48.1358
FALSE,small,15.3139,13.4076
FALSE,small,24.1964,23.6757
FALSE,small,12.5351,11.3647
FALSE,large,16.1447,11.2642
FALSE,small,50.4022,50.063
FALSE,small,24.7211,20.6607
FALSE,small,75.7473,68.8451
FALSE,large,1281.6139,1165.7047
FALSE,small,1200.4725,800.1211
FALSE,large,215.0803,210.9736
FALSE,small,322.9899,320.8336
FALSE,medium,26.7226,24.8088
FALSE,small,14.0401,12.0236
FALSE,large,70259.5,67675.4982
FALSE,small,5.1069,1.5744
FALSE,small,150.6627,186.3006
FALSE,small,20.5448,4.109
FALSE,small,3.5701,3.2064
FALSE,medium,100.8824,187.8733
FALSE,large,119.176,97.6199
FALSE,small,39.2962,39.2803
FALSE,large,150.0853,145.4494
FALSE,medium,53.1372,39.6113
FALSE,small,9406.3041,8300.1791
FALSE,large,74760.9702,72838.6871
FALSE,small,99.3617,75.9122
FALSE,large,177.9525,168.1667
FALSE,large,707.3168,665.7554
FALSE,large,16.7603,15.9116
FALSE,small,1960.8532,1946.3531
FALSE,small,25.0686,20.6964
FALSE,small,3600.0287,3544.4219
FALSE,small,41.5258,55.7343
FALSE,small,102.0219,101.06
FALSE,small,81.3373,76.3607
FALSE,large,40.3089,37.3142
FALSE,large,54.8101,43.0168
FALSE,small,14.2535,9.2261
FALSE,large,91.1699,171.9029
FALSE,large,90.166,91.2549
FALSE,small,12.196,3.5028
FALSE,large,47.619,41.0975
FALSE,large,120.4847,117.7053
FALSE,large,152.2365,148.682
FALSE,large,1393.5565,1365.0275
FALSE,small,10.331,8.3548
FALSE,small,102.7172,90.767
FALSE,large,353.2526,328.8904
FALSE,small,22.4315,18.1322
FALSE,large,938.3479,1296.0165
FALSE,small,6.4726,4.501
FALSE,small,91.8608,91.2503
FALSE,small,1568.7458,1378.4615
FALSE,large,6154.5129,5907.2597
FALSE,small,76.9757,76.1684
FALSE,small,4801.8046,4396.3783
FALSE,large,35.3693,34.8465
FALSE,large,538.239,865.1089
FALSE,small,11.4814,6.1734
FALSE,large,25715.7475,25061.5982
FALSE,small,25.6448,19.3289
FALSE,large,75568.5672,73266.032
FALSE,medium,8364.3441,6538.0158
FALSE,large,409.4573,389.311
FALSE,small,6250.4583,6244.1254
FALSE,large,1500.5871,2912.4287
FALSE,small,12.1611,9.6897
FALSE,small,7.501,5.142
FALSE,small,10.0435,8.9201
FALSE,large,19.1425,14.3368
FALSE,large,491.5492,476.774
FALSE,small,3684.4362,2188.3863
FALSE,large,552.5945,507.4619
FALSE,small,7.9671,4.2702
FALSE,small,6.1277,5.6152
FALSE,small,482.3014,96.4603
FALSE,large,94.5838,89.5718
FALSE,small,45.4515,58.001
FALSE,large,100.0341,191.4952
FALSE,medium,118.0248,232.0655
FALSE,small,35.6791,21.1076
FALSE,small,325.1856,268.6718
FALSE,large,221.7196,212.7662
FALSE,small,3.0868,2.5177
FALSE,small,6.4433,4.5487
FALSE,medium,2590.5953,4624.9482
FALSE,large,46.7082,48.6699
FALSE,small,601.7429,394.445
FALSE,small,13.8885,6.7456
FALSE,large,26.2194,25.9034
FALSE,small,1202.3233,240.4647
FALSE,large,70.0089,55.7245
FALSE,small,9442.0748,1888.415
FALSE,small,16.3243,14.6923
FALSE,large,478.5021,475.9702
FALSE,small,15.16,11.3533
FALSE,large,3.0369,2.8878
FALSE,small,11.0808,6.4487
FALSE,small,13.5197,11.8751
FALSE,medium,150.9969,168.0259
FALSE,small,4801.4296,9515.3229
FALSE,small,15.6963,12.5576
FALSE,large,65.1741,63.2243
FALSE,medium,100.1008,97.2005
FALSE,medium,241.1753,237.7473
FALSE,small,16.0267,7.5067
FALSE,large,5.4584,2.8677
FALSE,large,369.5507,352.7455
FALSE,large,82.2408,118.4126
FALSE,large,284.5714,280.2187
FALSE,small,20.1038,14.0833
FALSE,large,296.8173,407.4935
FALSE,small,117.3022,163.2752
FALSE,small,18.1996,14.1472
FALSE,large,11.7169,2.4301
FALSE,small,101.1735,151.8858
FALSE,small,1200.9405,898.9266
FALSE,small,39.7436,34.9146
FALSE,medium,9.0391,6.5798
FALSE,small,11.7009,5.9215
FALSE,small,5.3162,4.899
FALSE,large,81.4956,71.1546
FALSE,small,1200.6316,909.1043
FALSE,large,180.3987,148.8473
FALSE,medium,15.4392,15.4131
FALSE,large,14.1033,8.2453
FALSE,small,98.803,83.5589
FALSE,small,29.0872,28.9892
FALSE,small,10.3156,9.4539
FALSE,large,1000.9653,982.5416
FALSE,large,551.4538,549.3817
FALSE,small,26.1394,21.9987
FALSE,small,20.1254,16.8368
FALSE,small,22.3486,39.1602
FALSE,small,16.0926,15.736
FALSE,large,47.4468,53.7515
FALSE,large,501.5719,453.801
FALSE,large,24000.5722,40762.2705
FALSE,medium,151.5717,151.4179
FALSE,large,10.8256,7.7448
FALSE,large,32.8139,32.4083
FALSE,large,2002.0229,1764.5013
FALSE,small,14.3025,12.8396
FALSE,large,7175.277,6878.5263
FALSE,large,758.7081,941.1341
FALSE,medium,2623.8778,2596.9915
FALSE,large,7.7851,6.8051
FALSE,large,6.8721,5.82
FALSE,large,14.649,27.0642
FALSE,small,4.8845,2.4613
FALSE,small,29.5054,28.863
FALSE,small,18.309,12.8767
FALSE,small,130.9957,122.8253
FALSE,small,151.4973,151.467
FALSE,large,36.474,33.1922
FALSE,small,9407.0275,4440.0991
FALSE,small,5.1171,4.0222
FALSE,large,97.0352,82.3333
FALSE,small,5.1364,3.5859
FALSE,medium,500.4873,454.8341
FALSE,small,5.9018,3.4284
FALSE,small,1209.9397,1167.7267
FALSE,large,45.4184,71.8761
FALSE,small,1401.6238,1130.6546
FALSE,small,752.1789,448.6767
FALSE,medium,100.9177,97.8597
FALSE,small,9000.6636,8990.6847
FALSE,small,22.7616,21.5132
FALSE,small,7.1694,4.201
FALSE,medium,102.1943,108.2953
FALSE,small,5.4274,4.7827
FALSE,large,11255.2275,13941.5151
FALSE,small,10.8621,8.4792
FALSE,small,187.5965,184.8936
FALSE,small,27.2291,23.1478
FALSE,large,24.6608,8.1569
FALSE,small,62.8104,62.6188
FALSE,small,31.0429,24.2942
FALSE,small,48.8395,43.9549
FALSE,large,139.7884,136.9368
FALSE,large,135.7999,119.276
FALSE,medium,19.703,13.2861
FALSE,large,2001.6112,1856.7696
FALSE,large,101.1478,97.2922
FALSE,large,807.4988,781.4595
FALSE,small,15.2995,13.6709
FALSE,large,155.6662,276.9588
FALSE,small,15.8695,15.8479
FALSE,large,201.3292,197.5353
FALSE,large,183.5641,260.5512
FALSE,large,777.8407,748.9494
FALSE,large,35.9012,30.1071
FALSE,small,300.7054,282.9351
FALSE,large,4.8808,3.5332
FALSE,small,13.7118,13.3236
FALSE,small,30.3969,29.427
FALSE,small,21532.3011,20998.5019
FALSE,small,2.9742,1.5765
FALSE,small,102.0218,101.6246
FALSE,medium,5.6925,4.7172
FALSE,small,7.8506,7.452
FALSE,small,3.6353,0.7271
FALSE,large,11.5886,7.6752
FALSE,small,443.2847,424.6954
FALSE,large,1510.3842,1464.7631
FALSE,small,21.0471,19.4294
FALSE,small,51.8034,51.1801
FALSE,large,2.5456,1.165
FALSE,large,1200.5666,1639.0644
FALSE,small,20.1394,19.4909
FALSE,large,17.0148,9.8533
FALSE,large,192.1153,189.6643
FALSE,large,300.8617,271.0059
FALSE,large,16.5143,10.8688
FALSE,small,386.2364,267.1918
FALSE,small,34.8338,62.5876
FALSE,small,20.0274,14.6773
FALSE,large,335.1937,325.4968
FALSE,small,24.0741,23.9592
FALSE,small,21.408,37.2883
FALSE,large,3.5442,1.6941
FALSE,small,7.7872,1.8086
FALSE,large,237.0683,208.729
FALSE,small,5.8477,2.7457
FALSE,large,152.5918,176.5575
FALSE,medium,54.7549,83.3717
FALSE,small,19.9336,9.9729
FALSE,large,46.729,69.4409
FALSE,small,11.3164,11.0551
FALSE,large,3.5741,2.9468
FALSE,small,17.5963,12.8562
FALSE,small,182.4723,223.8595
FALSE,small,284.7257,315.8307
FALSE,small,14.1975,6.8022
FALSE,small,33.8312,33.8305
FALSE,small,180.8096,179.3967
FALSE,small,6.8541,6.6544
FALSE,large,23.8852,29.4838
FALSE,large,44.9295,77.5648
FALSE,small,19.3194,18.2961
FALSE,small,16.5549,12.8145
FALSE,small,62.5163,59.9161
FALSE,large,46.75,38.7986
FALSE,small,4.1641,3.0507
FALSE,large,540.9034,538.5064
FALSE,small,5.9989,8.2774
FALSE,small,20.9223,15.835
FALSE,small,10.3421,9.0638
FALSE,large,1000.6985,1000.2091
FALSE,small,5.6268,1.1254
FALSE,large,278.4061,268.6212
FALSE,small,52.0385,44.8353
FALSE,small,48.2302,42.6733
FALSE,medium,24.4438,21.0823
FALSE,small,10.712,8.839
FALSE,large,14.5152,12.6869
FALSE,large,1.384,0.8859
FALSE,large,24001.3781,30215.2735
FALSE,medium,100.3488,97.6465
FALSE,small,4.6162,3.6726
FALSE,small,2.6293,4.7533
FALSE,large,123.6689,194.1456
FALSE,medium,14.7721,20.7259
FALSE,small,7.4013,5.8294
FALSE,large,2.4853,1.4888
FALSE,small,7.2626,3.8966
FALSE,large,192.7905,176.4452
FALSE,small,31.6526,29.6283
FALSE,small,38.5764,37.1704
FALSE,small,28.5082,35.319
FALSE,small,12.7885,7.1148
FALSE,small,20.6663,17.6963
FALSE,small,50.7394,38.5447
FALSE,medium,99.0443,86.4759
FALSE,large,50.1997,49.2037
FALSE,small,4.6581,4.5896
FALSE,large,34.5985,60.173
FALSE,medium,100.0457,116.4122
FALSE,large,2.5123,0.7641
FALSE,large,2335.8419,2439.3933
FALSE,small,9134.4625,8549.4455
FALSE,small,3116.3386,2906.7349
FALSE,small,23.2259,18.5747
FALSE,large,94.5711,91.6349
FALSE,small,500.6009,926.6446
FALSE,small,20.8317,15.9671
FALSE,small,35.5188,20.5194
FALSE,small,6469.8476,2753.2324
FALSE,large,497.9144,497.8899
FALSE,large,37.293,19.757
FALSE,small,13.7808,11.8196
FALSE,large,5.6808,4.6591
FALSE,medium,101.1285,130.2113
FALSE,small,13.0148,8.1044
FALSE,small,41.6803,45.7475
FALSE,small,115.3548,229.1847
FALSE,small,22.8963,20.5383
FALSE,large,122.7948,202.7639
FALSE,small,9.4561,4.2407
FALSE,small,3688.0628,737.6126
FALSE,small,45.5253,31.7285
FALSE,small,35.4799,58.3316
FALSE,small,39.8338,36.0675
FALSE,small,34.9345,32.5718
FALSE,small,12571.3739,12532.073
FALSE,small,15.1031,13.0526
FALSE,large,3328.5491,5038.1364
FALSE,large,482.0217,466.5037
FALSE,small,46.5658,71.1997
FALSE,large,188.8291,349.4054
FALSE,small,132.1396,130.9936
FALSE,small,37.3895,30.8529
FALSE,large,1313.2612,1274.5779
FALSE,small,10.9471,5.8217
FALSE,large,294.0441,384.3405
FALSE,small,1575.1543,1414.5799
FALSE,small,16741.9794,15965.6636
FALSE,medium,66029.1429,121886.1735
FALSE,small,5.982,3.9387
FALSE,small,23.991,23.4164
FALSE,small,100.3781,98.9901
FALSE,large,20959.7414,9014.444
FALSE,small,11.5192,6.1838
FALSE,small,9601.2859,9471.2524
FALSE,small,17758.633,34942.8759
FALSE,large,45.1396,50.4019
FALSE,small,19.4028,8.0126
FALSE,large,51.4537,36.0823
FALSE,large,58.2734,60.9355
FALSE,small,6.4211,1.9659
FALSE,small,9.5906,6.6572
FALSE,large,233.2291,241.3209
FALSE,medium,100.5247,108.0465
FALSE,large,101.9136,100.9022
FALSE,small,1120.5191,596.918
FALSE,small,9411.2429,8634.4772
FALSE,small,180.8292,312.2932
FALSE,medium,100.6538,95.8135
FALSE,small,7.9442,5.0272
FALSE,small,27.2219,13.6873
FALSE,small,30.8651,30.0376
FALSE,large,151.2184,145.0689
FALSE,small,169.4861,180.9875
FALSE,large,572.0776,561.7311
FALSE,small,735.461,987.5329
FALSE,large,2323.6844,2246.2631
FALSE,small,400.6818,716.9453
FALSE,small,10.1115,6.333
FALSE,small,901.8362,885.7641
FALSE,small,49.7866,45.5261
FALSE,small,8.9953,4.8684
FALSE,small,361.1371,114.2629
FALSE,medium,82.0598,80.1907
FALSE,large,50.0316,83.5021
FALSE,small,23.8163,22.7348
FALSE,medium,1001.0976,1856.5105
FALSE,small,225.4253,249.7984
FALSE,small,18960.6821,18400.392
FALSE,large,631.6907,506.2705
FALSE,small,8.1446,5.4938
FALSE,large,14873.0915,14513.1657
FALSE,large,114.5645,111.1211
FALSE,small,9.2634,4.9198
FALSE,small,7200.2201,3288.1675
FALSE,large,134.3804,126.4869
FALSE,large,23.1988,22.9675
FALSE,small,16.3052,12.4913
FALSE,large,20960.5023,14778.6987
FALSE,large,100.2638,97.6641
FALSE,small,2781.4422,2612.3284
FALSE,small,31.4284,29.9342
FALSE,small,10.1321,7.9306
FALSE,small,180.6599,277.1567
FALSE,small,48001.5654,46331.7323
FALSE,large,133.8646,130.2786
FALSE,medium,78.35,76.0356
FALSE,small,35.2075,23.5783
FALSE,large,1002.0968,1200.2027
FALSE,medium,7.2451,7.1409
FALSE,large,31918.8068,27383.4433
FALSE,small,102.1291,115.2901
FALSE,small,720.0141,696.538
FALSE,small,107.2023,202.7252
FALSE,large,300.2806,296.9529
FALSE,small,3.8926,1.5626
FALSE,small,940.6928,885.5011
FALSE,small,13.6185,6.8571
FALSE,small,42.0786,80.9691
FALSE,large,13.0826,8.7663
FALSE,small,781.0319,707.3279
FALSE,small,24.9636,19.9779
FALSE,small,18.9308,16.5573
FALSE,large,13.1849,11.222
FALSE,small,280.5429,482.9678
FALSE,small,49.0956,88.4749
FALSE,large,18.7545,16.8806
FALSE,medium,101.5113,100.5752
FALSE,small,103.1891,102.7531
FALSE,large,180.2671,333.814
FALSE,medium,151.5992,223.7172
FALSE,large,180.1248,312.3381
FALSE,medium,5.3059,4.4573
FALSE,large,540.5948,555.7577
FALSE,small,101.2705,96.5286
FALSE,large,97.7385,83.8312
FALSE,small,101.7264,92.4067
FALSE,small,10.747,9.1532
FALSE,small,7201.6697,6586.359
FALSE,large,24244.4005,23970.5245
FALSE,small,15.5907,8.6724
FALSE,small,165.009,248.6462
FALSE,small,30.7367,24.5126
FALSE,small,10.4097,8.8311
FALSE,small,8.5056,7.7296
FALSE,small,12.9453,4.4864
FALSE,large,315.6001,293.788
FALSE,small,1200.1375,1031.1002
FALSE,small,14.8681,13.2339
FALSE,small,15.5538,14.291
FALSE,small,59.3048,58.025
FALSE,small,11.6226,11.3276
FALSE,large,84.6756,81.1161
FALSE,large,69.4301,64.226
FALSE,medium,104.2188,100.81
FALSE,large,414.9974,408.2046
FALSE,small,13.1686,9.7984
FALSE,small,61.5366,56.7002
FALSE,small,16.7784,14.3029
FALSE,large,1185.1063,1166.7339
FALSE,small,150.91,263.4329
FALSE,large,1920.2818,1873.8756
FALSE,small,45.5812,41.7026
FALSE,large,411.3393,386.3971
FALSE,small,180.9078,268.2844
FALSE,medium,26.4452,24.9284
FALSE,small,30.4353,15.5043
FALSE,small,4.1597,3.239
FALSE,small,109.3354,87.2731
FALSE,small,21.329,12.5031
FALSE,large,77.7962,62.6513
FALSE,large,190.403,170.8467
FALSE,large,158.1344,152.7795
FALSE,large,47.2292,44.7617
FALSE,small,16.8596,13.6987
FALSE,large,547.16,326.5794
FALSE,small,26.2021,24.1889
FALSE,small,20.5099,11.5199
FALSE,small,137.0142,183.1794
FALSE,small,39.5273,75.2889
FALSE,small,6.804,3.7246
FALSE,small,4.057,2.7262
FALSE,small,14.2908,13.2323
FALSE,small,39718.9583,39489.4455
FALSE,small,17.6659,7.7092
FALSE,small,5.5005,3.4248
FALSE,large,671.1405,1020.9411
FALSE,small,9.4691,7.0039
FALSE,small,301.5677,584.8557
FALSE,small,40.484,39.3876
FALSE,small,47.4665,23.5843
FALSE,large,12.7778,9.8122
FALSE,small,201.3968,352.504
FALSE,small,11.2548,11.0276
FALSE,small,17.9591,14.295
FALSE,medium,12151.9463,12618.4519
FALSE,small,13.2845,9.3239
FALSE,small,63.9447,59.1853
FALSE,large,3595.8779,5327.2413
FALSE,medium,3.0249,1.3639
